"CASEID","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1"
6179,1,1,1,1,1,0,1,0,1,0,0
6180,0,1,1,1,1,1,1,1,1,1,0
6181,1,1,1,1,1,0,1,0,1,0,0
6182,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6183,-5,-5,-5,-5,-5,-5,-5,-5,1,0,0
6184,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6185,0,0,0,0,0,0,0,0,0,0,0
6186,0,0,0,0,0,1,0,0,0,0,0
6187,0,0,0,0,0,0,0,0,0,0,0
6188,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6189,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6190,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6191,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6192,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6193,1,1,1,0,1,1,0,0,0,0,0
6194,0,1,0,0,0,0,0,0,0,0,0
6195,0,1,0,0,0,0,0,0,0,0,-5
6196,-5,-5,-5,-5,-5,-5,1,0,-5,-5,-5
6197,1,-5,-5,0,0,0,0,1,0,0,0
6198,0,0,0,0,0,0,0,0,0,0,0
6199,0,0,0,0,0,0,0,0,0,0,0
6200,0,0,0,0,0,0,0,0,0,0,0
6201,0,0,1,1,0,1,0,0,0,0,0
6202,1,0,0,1,1,0,1,1,1,1,0
6203,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6204,-5,-5,-5,1,0,0,1,0,1,1,-5
6205,-5,1,1,0,0,0,0,1,1,1,1
6206,0,1,0,0,1,0,1,0,0,0,1
6207,0,0,0,0,0,0,0,0,0,0,0
6208,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6209,0,1,1,1,1,1,1,0,0,-5,0
6210,1,1,0,0,1,0,1,0,0,0,0
6211,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6212,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6213,0,-5,-5,-5,1,0,-5,-5,-5,-5,-5
6214,-5,-5,-5,-5,1,0,1,0,0,-5,-5
6215,0,0,0,0,0,0,0,0,0,0,0
6216,0,0,0,0,0,0,0,0,0,0,0
6217,0,1,1,0,0,0,1,0,1,0,0
6218,0,0,0,0,0,0,0,0,0,-5,-5
6219,0,0,0,0,0,0,0,0,0,0,0
6220,0,0,0,0,0,0,0,0,0,0,0
6221,1,0,1,1,0,1,0,1,1,0,0
6222,1,1,0,1,0,0,1,0,0,0,0
6223,1,1,-5,1,-5,1,1,0,1,1,1
6224,0,0,1,0,1,0,0,1,0,0,0
6225,0,1,0,0,1,0,0,0,0,0,0
6226,0,1,0,0,1,1,0,0,0,0,0
6227,1,0,1,1,1,1,0,1,1,0,0
6228,-5,-5,-5,-5,1,1,0,-5,-5,-5,-5
6229,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6230,0,0,0,0,0,0,1,0,-5,-5,-5
6231,0,0,1,0,0,0,0,0,0,0,-5
6232,1,1,1,0,0,0,0,0,0,-5,-5
6233,0,0,0,0,0,0,0,0,0,0,0
6234,0,1,1,0,0,0,1,1,0,1,0
6235,1,0,1,0,0,1,0,1,1,0,0
6236,1,0,1,0,0,0,0,0,0,0,0
6237,0,1,0,0,0,0,0,0,0,0,0
6238,1,1,1,0,0,1,1,1,0,0,1
6239,1,1,1,1,1,0,0,0,0,0,0
6240,0,1,0,1,0,1,0,0,0,0,1
6241,0,0,0,1,0,0,0,0,1,0,0
6242,0,1,1,-5,1,0,1,0,-5,0,-5
6243,-5,1,1,1,1,0,-5,1,0,0,0
6244,1,0,1,0,1,0,0,1,0,1,0
6245,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6246,0,0,0,1,1,0,0,0,0,0,0
6247,1,1,1,0,0,0,1,0,1,0,0
6248,-5,-5,-5,1,-5,1,0,1,0,-5,0
6249,0,0,0,0,0,0,0,0,0,1,0
6250,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6251,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6252,1,1,0,0,0,0,0,0,-5,-5,0
6253,1,0,1,0,1,1,1,0,1,1,0
6254,-5,1,1,1,1,1,0,1,0,0,1
6255,0,0,0,1,1,0,0,1,0,1,1
6256,1,1,1,1,1,1,1,0,1,1,1
6257,1,1,1,0,0,0,1,1,1,0,0
6258,1,1,1,1,1,0,1,1,0,0,0
6259,0,1,0,1,0,0,0,-5,1,-5,-5
6260,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
6261,0,1,0,1,0,0,0,1,0,1,0
6262,1,-5,0,-5,-5,-5,-5,-5,-5,-5,-5
6263,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
6264,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6265,0,0,0,0,0,0,-5,-5,-5,-5,-5
6266,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6267,0,0,0,1,0,0,0,0,0,1,0
6268,0,0,1,-5,1,1,1,0,0,0,0
6269,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6270,0,0,0,0,0,0,0,0,0,0,0
6271,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6272,0,0,0,0,0,0,0,0,0,0,0
6273,0,0,0,1,1,0,1,0,0,1,0
6274,0,0,0,0,0,0,0,0,0,-5,-5
6275,0,-5,1,0,1,0,0,0,0,-5,-5
6276,0,0,1,0,0,0,1,0,0,0,0
6277,0,0,0,0,0,0,0,0,0,0,0
6278,0,0,0,0,0,0,0,0,0,0,0
6279,0,0,0,0,0,1,1,0,0,0,-5
6280,1,0,1,1,0,0,0,1,1,0,1
6281,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6282,1,1,1,1,1,0,1,1,0,0,1
6283,1,0,0,-5,1,1,1,0,0,0,1
6284,0,0,1,0,-5,-5,-5,-5,-5,-5,-5
6285,0,1,0,1,0,0,-5,0,0,0,0
6286,1,0,-5,0,0,0,-5,0,0,0,0
6287,0,0,0,0,0,0,0,0,0,0,0
6288,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6289,-5,-5,1,0,0,0,0,0,1,0,0
6290,1,0,1,0,1,1,0,1,0,1,1
6291,0,0,0,1,0,0,1,0,0,0,0
6292,0,0,1,0,0,0,0,0,0,0,0
6293,0,0,1,1,1,0,0,0,0,0,0
6294,1,0,1,1,0,1,1,0,1,1,0
6295,0,1,0,1,1,1,1,1,1,0,0
6296,0,1,1,0,1,0,0,1,0,0,0
6297,0,1,0,1,0,0,0,1,0,0,0
6298,1,1,-5,0,0,0,0,1,0,0,1
6299,0,0,1,1,0,0,0,0,-5,-5,-5
6300,1,0,1,1,1,0,0,0,1,0,1
6301,0,0,0,0,0,0,-5,1,0,0,-5
6302,1,1,1,1,-5,1,0,-5,1,-5,-5
6303,0,0,1,0,0,0,1,0,0,0,0
6304,1,0,0,0,0,0,1,0,0,0,0
6305,-5,-5,-5,0,0,0,-5,0,0,0,0
6306,1,0,1,-5,-5,1,1,0,0,1,0
6307,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6308,1,0,0,0,0,0,0,0,0,0,0
6309,0,0,0,0,1,0,1,0,1,0,0
6310,1,1,-5,-5,1,1,1,0,0,0,1
6311,0,1,1,1,1,1,1,1,1,0,0
6312,0,0,0,1,1,0,0,1,0,0,1
6313,-5,0,1,0,0,0,0,0,0,0,-5
6314,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6315,1,1,1,1,1,1,1,0,1,1,0
6316,1,1,1,0,0,0,1,1,1,1,0
6317,1,1,0,0,0,0,0,0,0,0,0
6318,1,-5,0,0,0,1,0,-5,0,0,0
6319,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6320,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6321,1,1,1,1,0,0,0,0,0,0,1
6322,1,1,0,1,0,0,-5,-5,-5,-5,1
6323,0,0,0,0,0,1,1,0,0,0,0
6324,0,0,1,0,1,0,1,0,0,0,0
6325,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6326,1,1,0,0,1,1,0,0,0,0,0
6327,0,0,0,-5,0,0,0,0,0,1,0
6328,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6329,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6330,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6331,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6332,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6333,-5,0,0,0,0,0,0,0,0,0,0
6334,1,1,0,0,0,0,0,0,0,0,0
6335,1,0,0,0,0,1,1,0,1,1,0
6336,1,0,1,0,0,0,0,0,0,0,0
6337,0,0,0,0,0,0,1,1,0,0,0
6338,0,0,0,0,0,0,0,0,-5,-5,-5
6339,0,1,0,0,0,0,0,0,0,0,0
6340,1,0,0,0,0,0,0,0,0,0,-5
6341,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6342,0,0,0,0,0,0,0,0,0,0,0
6343,0,0,0,0,0,0,0,0,1,1,0
6344,0,0,0,0,0,0,0,1,0,0,0
6345,0,0,0,0,0,0,0,0,0,0,0
6346,0,0,0,1,1,1,1,0,0,0,0
6347,0,0,0,0,0,0,0,0,0,0,0
6348,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6349,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6350,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6351,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6352,-5,1,1,1,0,1,0,0,0,1,0
6353,0,0,0,0,0,0,0,0,0,0,0
6354,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6355,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6356,0,0,1,0,0,0,0,0,0,0,0
6357,0,0,0,0,0,0,0,0,0,0,1
6358,0,0,0,0,0,0,0,0,0,0,0
6359,1,0,0,0,0,0,0,0,0,0,0
6360,0,0,0,0,0,0,-5,-5,-5,-5,-5
6361,0,0,0,0,0,0,0,0,0,0,0
6362,0,0,0,0,0,0,0,0,0,0,0
6363,0,0,0,0,0,0,0,0,0,0,0
6364,1,0,0,1,0,1,0,0,0,0,0
6365,1,1,0,0,0,0,1,1,1,1,0
6366,-5,1,0,-5,1,0,-5,-5,1,1,0
6367,0,-5,1,-5,-5,-5,-5,-5,-5,-5,-5
6368,0,0,0,1,1,1,0,0,0,1,0
6369,1,0,0,-5,1,-5,-5,-5,-5,-5,0
6370,0,0,0,0,0,-5,-5,-5,0,0,0
6371,1,0,1,1,1,1,1,1,1,1,1
6372,0,1,0,0,0,1,0,0,0,0,0
6373,0,-5,0,0,0,0,0,0,0,0,1
6374,0,0,0,0,0,0,0,1,0,1,0
6375,0,-5,1,0,0,0,0,0,0,0,0
6376,0,0,0,0,1,0,0,0,0,0,0
6377,0,0,0,0,0,0,0,0,0,0,0
6378,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6379,0,1,1,1,0,1,1,0,1,0,0
6380,0,0,0,0,0,0,-5,-5,-5,-5,-5
6381,1,0,0,0,0,1,0,0,0,0,0
6382,1,0,1,0,0,0,0,0,0,0,0
6383,0,0,0,1,0,1,0,0,0,0,0
6384,0,0,0,0,1,1,-5,-5,-5,-5,-5
6385,0,0,1,0,0,0,1,0,0,0,0
6386,0,0,0,0,0,0,0,0,0,1,1
6387,0,0,0,0,0,0,0,0,0,0,0
6388,1,0,1,1,1,1,1,0,0,0,0
6389,0,-5,1,0,0,0,0,0,0,0,0
6390,1,0,0,-5,-5,-5,0,0,0,0,0
6391,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6392,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6393,0,0,0,0,0,0,0,0,0,0,0
6394,0,0,0,1,0,0,1,1,1,0,0
6395,0,-5,0,0,0,1,1,0,0,0,0
6396,0,0,0,0,0,0,0,0,0,0,0
6397,1,0,0,1,0,0,0,0,-5,-5,-5
6398,1,0,0,0,1,0,0,0,0,0,0
6399,0,0,0,0,0,0,0,0,0,0,1
6400,0,0,0,0,0,0,0,0,0,0,0
6401,-5,-5,-5,-5,1,0,0,0,0,1,0
6402,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6403,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6404,0,-5,1,0,1,0,0,0,1,1,0
6405,0,0,0,0,0,0,0,0,0,0,0
6406,0,0,1,0,0,0,0,0,-5,-5,-5
6407,0,0,0,0,0,0,0,0,0,0,0
6408,1,0,0,0,0,1,0,-5,-5,-5,-5
6409,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6410,0,1,1,1,1,0,1,0,-5,-5,-5
6411,0,0,1,1,1,0,1,1,1,0,0
6412,1,0,0,0,0,0,1,0,0,0,0
6413,0,0,0,0,0,1,0,0,0,0,0
6414,0,0,0,0,0,0,0,0,0,0,0
6415,1,0,0,0,0,0,0,0,1,0,1
6416,1,0,1,1,1,0,1,0,0,0,0
6417,0,0,0,1,0,0,0,0,1,0,0
6418,0,0,0,0,0,0,-2,0,0,0,0
6419,1,1,0,1,0,0,0,1,0,1,1
6420,1,0,0,1,0,0,0,0,0,0,0
6421,0,0,0,1,1,0,0,0,1,0,-5
6422,0,0,0,0,0,0,0,0,0,0,0
6423,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6424,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6425,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6426,0,0,0,0,0,0,0,0,0,0,0
6427,0,0,0,0,0,0,0,0,-5,0,-5
6428,0,0,1,1,0,0,0,0,0,0,0
6429,0,0,0,0,0,0,0,0,0,0,0
6430,1,1,0,1,1,1,0,0,0,0,0
6431,0,0,0,0,0,0,0,0,0,-5,-5
6432,1,-5,0,0,0,0,0,0,0,0,0
6433,1,0,0,-5,0,0,-5,0,0,0,0
6434,1,0,0,0,0,0,0,0,0,0,1
6435,0,1,0,0,1,1,1,1,1,0,0
6436,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6437,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6438,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6439,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6440,1,1,1,0,1,0,0,0,0,0,0
6441,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
6442,0,0,0,0,0,0,0,1,0,1,0
6443,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6444,0,-5,-5,-5,0,0,0,0,0,1,0
6445,1,0,1,1,1,0,1,0,0,0,-5
6446,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6447,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6448,0,0,0,1,1,1,0,0,0,0,0
6449,1,1,0,1,0,0,0,0,0,0,0
6450,1,1,0,1,1,1,0,0,0,1,0
6451,1,1,1,0,0,1,1,0,0,0,0
6452,1,1,1,0,0,0,0,0,0,0,0
6453,-5,-5,-5,-5,-5,1,-5,1,1,0,-5
6454,-5,0,0,0,0,0,0,0,0,0,0
6455,1,0,0,1,0,0,0,0,0,1,0
6456,1,0,0,0,0,0,0,-5,-5,-5,-5
6457,1,1,0,1,0,1,1,1,1,1,0
6458,1,1,-5,1,1,1,1,1,0,0,1
6459,1,0,0,1,0,1,1,1,0,1,0
6460,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6461,1,1,1,1,1,1,1,1,1,1,1
6462,1,1,1,1,1,0,1,0,0,0,1
6463,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6464,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6465,0,0,1,0,0,0,1,0,0,0,0
6466,0,0,-5,-5,1,-5,1,-5,-5,-5,-5
6467,1,1,1,0,1,1,1,1,0,0,0
6468,1,0,0,1,1,0,-5,-5,-5,-5,-5
6469,0,0,0,0,0,0,0,0,0,0,0
6470,0,-5,1,1,0,0,0,0,0,1,0
6471,1,1,0,0,1,1,0,0,0,0,0
6472,0,0,0,0,0,0,0,0,0,0,-5
6473,0,0,0,1,0,0,0,0,0,0,0
6474,1,0,1,1,0,1,1,0,1,-5,-5
6475,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
6476,-5,-5,-5,1,0,0,0,0,0,0,0
6477,0,0,0,1,0,0,0,0,0,0,0
6478,1,1,0,0,0,0,0,0,-5,0,-5
6479,0,1,0,0,0,0,0,-5,-5,-5,-5
6480,1,0,0,0,0,0,0,0,0,0,1
6481,0,0,0,-5,-5,-5,1,-5,-5,-5,-5
6482,1,1,0,0,0,-5,-5,-5,-5,-5,-5
6483,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6484,0,1,0,0,0,0,0,0,0,0,0
6485,1,1,1,0,1,0,1,0,1,0,0
6486,-5,0,-5,0,0,-5,-5,0,-5,1,-5
6487,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6488,0,1,0,0,0,0,0,0,0,0,0
6489,1,0,0,0,0,0,1,0,0,1,0
6490,0,1,-5,1,-5,1,1,1,0,0,1
6491,0,0,1,0,0,0,0,0,0,0,0
6492,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6493,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6494,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6495,-5,-5,-5,0,0,1,0,0,0,0,-5
6496,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5
6497,1,0,1,0,0,0,0,1,0,0,0
6498,1,0,-5,1,1,0,1,1,1,1,1
6499,1,0,1,0,0,0,0,0,0,0,0
6500,1,0,0,1,1,1,0,0,0,0,0
6501,-5,0,-5,-5,0,0,0,-5,-5,-5,-5
6502,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6503,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6504,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6505,0,0,1,0,0,0,0,0,0,0,0
6506,0,1,1,0,1,1,-5,-5,-5,-5,-5
6507,0,0,0,1,0,0,0,0,0,0,0
6508,0,0,0,1,0,0,1,0,1,1,0
6509,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6510,0,0,0,0,0,0,0,0,0,-5,-5
6511,0,1,1,0,0,0,0,0,0,-5,-5
6512,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6513,-5,-5,-5,1,0,0,0,0,-5,-5,0
6514,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6515,0,0,1,0,1,0,0,-5,-5,-5,1
6516,0,0,0,1,1,0,1,1,0,0,0
6517,1,0,0,1,0,0,0,-5,-5,0,1
6518,0,0,0,1,0,0,0,0,0,0,0
6519,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6520,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6521,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6522,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6523,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6524,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6525,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6526,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6527,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6528,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6529,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6530,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6531,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6532,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6533,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6534,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6535,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6536,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6537,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6538,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6539,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6540,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6541,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6542,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6543,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6544,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6545,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6546,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6547,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6548,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6549,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6550,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6551,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6552,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6553,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6554,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6555,0,1,0,0,0,0,0,0,0,1,0
6556,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6557,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6558,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6559,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6560,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6561,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6562,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6563,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6564,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6565,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6566,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6567,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6568,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6569,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6570,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6571,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6572,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6573,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6574,0,0,0,0,0,0,1,0,0,0,1
6575,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6576,0,1,0,0,0,0,0,0,1,1,-5
6577,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6578,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6579,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6580,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6581,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6582,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6583,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6584,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6585,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6586,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6587,1,0,0,1,0,-5,-5,-5,-5,-5,-5
6588,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6589,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6590,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6591,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6592,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6593,-5,1,1,1,1,1,1,0,0,0,0
6594,0,1,0,0,0,0,0,0,0,1,0
6595,0,-5,-5,1,0,0,0,0,1,1,-5
6596,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6597,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6598,0,0,0,1,0,0,0,1,0,0,0
6599,-5,-5,-5,-5,-5,-5,-5,0,-5,-5,-5
6600,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6601,0,1,1,1,-5,-5,-5,-5,-5,-5,-5
6602,0,1,0,0,0,0,1,0,0,0,0
6603,1,1,0,1,1,1,1,0,1,0,0
6604,-5,-5,1,0,1,0,0,0,1,0,0
6605,1,0,0,0,0,0,0,0,0,0,0
6606,0,1,0,1,1,1,0,0,1,1,0
6607,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6608,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6609,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6610,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6611,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6612,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6613,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6614,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6615,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6616,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6617,-5,1,1,0,1,0,1,1,1,0,0
6618,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6619,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6620,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6621,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6622,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6623,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6624,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6625,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6626,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6627,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6628,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6629,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6630,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6631,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6632,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6633,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6634,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6635,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6636,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6637,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6638,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6639,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6640,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6641,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6642,-5,-5,-5,-5,1,1,-5,-5,-5,-5,-5
