"CASEID","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3"
6170,-4,-4,-4,-4,-4,-4,-4,1
6171,-4,-4,-4,-4,1,-4,-4,-4
6172,0,0,-4,-4,-4,-5,-5,-4
6173,-4,-4,-4,-4,-4,-4,1,-4
6174,-4,-4,-4,-4,-4,-4,-4,-4
6175,-5,1,1,0,-4,-5,-5,-5
6176,-4,-5,-5,-5,-5,-5,-5,-5
6177,-5,-4,-5,0,-5,-5,-5,-4
6178,-5,-5,-5,-5,-5,-5,-5,-5
6179,0,0,1,0,0,-4,0,-4
6180,-4,0,0,1,1,0,0,0
6181,0,0,0,0,0,-4,1,-4
6182,-5,-5,-5,-5,-5,-5,-5,-5
6183,-5,-5,-5,-5,-5,-5,-5,-5
6184,-5,-5,-5,-5,-5,-5,-5,-5
6185,-4,-4,-4,-4,-4,-4,-4,-4
6186,-4,-4,-4,-4,-4,0,-4,-4
6187,-4,-4,-4,-4,-4,-4,-4,-4
6188,-5,-5,-5,-5,-5,-5,-5,-5
6189,-5,-5,-5,-5,-5,-5,-5,-5
6190,-5,-5,-5,-5,-5,-5,-5,-5
6191,-5,-5,-5,-5,-5,-5,-5,-5
6192,-5,-5,-5,-5,-5,-5,-5,-5
6193,0,0,0,-4,0,1,-4,-4
6194,-4,0,-4,-4,-4,-4,-4,-4
6195,-4,0,-4,-4,-4,-4,-4,-4
6196,-5,-5,-5,-5,-5,-5,1,-4
6197,0,-5,-5,-4,-4,-4,-4,0
6198,-4,-4,-4,-4,-4,-4,-4,-4
6199,-4,-4,-4,-4,-4,-4,-4,-4
6200,-4,-4,-4,-4,-4,-4,-4,-4
6201,-4,-4,0,1,-4,0,-4,-4
6202,0,-4,-4,0,0,-4,1,0
6203,-5,-5,-5,-5,-5,-5,-5,-5
6204,-5,-5,-5,0,-4,-4,0,-4
6205,-5,0,0,-4,-4,-4,-4,1
6206,-4,0,-4,-4,1,-4,0,-4
6207,-4,-4,-4,-4,-4,-4,-4,-4
6208,-5,-5,-5,-5,-5,-5,-5,-5
6209,-4,0,0,0,0,1,0,-4
6210,0,0,-4,-4,0,-4,0,-4
6211,-4,-5,-5,-5,-5,-5,-5,-5
6212,-5,-5,-5,-5,-5,-5,-5,-5
6213,-4,-5,-5,-5,0,-4,-5,-5
6214,-5,-5,-5,-5,0,-4,0,-4
6215,-4,-4,-4,-4,-4,-4,-4,-4
6216,-4,-4,-4,-4,-4,-4,-4,-4
6217,-4,0,1,-4,-4,-4,0,-4
6218,-4,-4,-4,-4,-4,-4,-4,-4
6219,-4,-4,-4,-4,-4,-4,-4,-4
6220,-4,-4,-4,-4,-4,-4,-4,-4
6221,0,-4,0,0,-4,0,-4,0
6222,0,0,-4,0,-4,-4,0,-4
6223,1,0,-5,1,-5,1,0,-4
6224,-4,-4,0,-4,1,-4,-4,0
6225,-4,1,-4,-4,0,-4,-4,-4
6226,-4,0,-4,-4,0,0,-4,-4
6227,1,-4,1,1,0,0,-4,0
6228,-5,-5,-5,-5,1,0,-4,-5
6229,-5,-5,-5,-5,-5,-5,-5,-5
6230,-4,-4,-4,-4,-4,-4,0,-4
6231,-4,-4,0,-4,-4,-4,-4,-4
6232,0,0,0,-4,-4,-4,-4,-4
6233,-4,-4,-4,-4,-4,-4,-4,-4
6234,-4,0,0,-4,-4,-4,0,0
6235,0,-4,0,-4,-4,0,-4,0
6236,1,-4,1,-4,-4,-4,-4,-4
6237,-4,1,-4,-4,-4,-4,-4,-4
6238,1,1,0,-4,-4,0,0,0
6239,0,0,1,0,1,-4,-4,-4
6240,-4,0,-4,1,-4,0,-4,-4
6241,-4,-4,-4,0,-4,-4,-4,-4
6242,-4,0,0,-5,0,-4,0,-4
6243,-5,1,0,1,0,-4,-5,1
6244,0,-4,0,-4,0,-4,-4,1
6245,-5,-5,-5,-5,-5,-5,-5,-5
6246,-4,-4,-4,1,0,-4,-4,-4
6247,1,1,1,-4,-4,-4,1,-4
6248,-5,-5,-5,1,-5,1,-4,1
6249,-4,-4,-4,-4,-4,-4,-4,-4
6250,-5,-5,-5,-5,-5,-5,-5,-5
6251,-5,-5,-5,-5,-5,-5,-5,-5
6252,0,0,-4,-4,-4,-4,-4,-4
6253,1,-4,0,-4,1,1,1,-4
6254,-5,1,0,0,1,1,-4,0
6255,-4,-4,-4,1,1,-4,-4,0
6256,1,0,1,1,0,1,1,-4
6257,1,0,0,-4,-4,-4,0,1
6258,1,0,1,1,1,-4,0,0
6259,-4,0,-4,1,-4,-4,-4,-5
6260,-4,-4,-5,-5,-5,-5,-5,-5
6261,-4,1,-4,1,-4,-4,-4,1
6262,0,-5,-4,-5,-5,-5,-5,-5
6263,-4,-4,-5,-5,-5,-5,-5,-5
6264,-5,-5,-5,-5,-5,-5,-5,-5
6265,-4,-4,-4,-4,-4,-4,-5,-5
6266,-4,-5,-5,-5,-5,-5,-5,-5
6267,-4,-4,-4,1,-4,-4,-4,-4
6268,-4,-4,0,-5,1,1,0,-4
6269,-5,-5,-5,-5,-5,-5,-5,-5
6270,-4,-4,-4,-4,-4,-4,-4,-4
6271,-5,-5,-5,-5,-5,-5,-5,-5
6272,-4,-4,-4,-4,-4,-4,-4,-4
6273,-4,-4,-4,0,1,-4,0,-4
6274,-4,-4,-4,-4,-4,-4,-4,-4
6275,-4,-5,0,-4,0,-4,-4,-4
6276,-4,-4,1,-4,-4,-4,0,-4
6277,-4,-4,-4,-4,-4,-4,-4,-4
6278,-4,-4,-4,-4,-4,-4,-4,-4
6279,-4,-4,-4,-4,-4,0,1,-4
6280,0,-4,0,0,-4,-4,-4,0
6281,-5,-5,-5,-5,-5,-5,-5,-5
6282,0,0,0,0,0,-4,1,0
6283,1,-4,-4,-5,1,0,0,-4
6284,-4,-4,0,-4,-5,-5,-5,-5
6285,-4,1,-4,1,-4,-4,-5,-4
6286,1,-4,-5,-4,-4,-4,-5,-4
6287,-4,-4,-4,-4,-4,-4,-4,-4
6288,-5,-5,-5,-5,-5,-5,-5,-5
6289,-5,-5,0,-4,-4,-4,-4,-4
6290,0,-4,0,-4,0,0,-4,1
6291,-4,-4,-4,1,-4,-4,0,-4
6292,-4,-4,0,-4,-4,-4,-4,-4
6293,-4,-4,0,0,0,-4,-4,-4
6294,0,-4,0,0,-4,0,0,-4
6295,-4,0,-4,0,1,0,0,0
6296,-4,0,0,-4,1,-4,-4,1
6297,-4,0,-4,0,-4,-4,-4,0
6298,0,0,-5,-4,-4,-4,-4,0
6299,-4,-4,1,1,-4,-4,-4,-4
6300,1,-4,1,1,1,-4,-4,-4
6301,-4,-4,-4,-4,-4,-4,-5,1
6302,1,1,0,0,-5,0,-4,-5
6303,-4,-4,0,-4,-4,-4,0,-4
6304,0,-4,-4,-4,-4,-4,1,-4
6305,-5,-5,-5,-4,-4,-4,-5,-4
6306,0,-4,0,-5,-5,1,0,-4
6307,-5,-5,-5,-5,-5,-5,-5,-5
6308,0,-4,-4,-4,-4,-4,-4,-4
6309,-4,-4,-4,-4,0,-4,0,-4
6310,0,0,-5,-5,0,0,0,-4
6311,-4,0,1,1,1,0,0,0
6312,-4,-4,-4,1,1,-4,-4,1
6313,-5,-4,1,-4,-4,-4,-4,-4
6314,-5,-5,-5,-5,-5,-5,-5,-5
6315,0,1,1,1,0,1,1,-4
6316,1,0,1,-4,-4,-4,0,1
6317,1,0,-4,-4,-4,-4,-4,-4
6318,0,-5,-4,-4,-4,0,-4,-5
6319,-5,-5,-5,-5,-5,-5,-5,-5
6320,-5,-5,-5,-5,-5,-5,-5,-5
6321,0,0,1,0,-4,-4,-4,-4
6322,0,0,-4,0,-4,-4,-5,-5
6323,-4,-4,-4,-4,-4,0,0,-4
6324,-4,-4,0,-4,1,-4,0,-4
6325,-5,-5,-5,-5,-5,-5,-5,-5
6326,1,0,-4,-4,0,0,-4,-4
6327,-4,-4,-4,-5,-4,-4,-4,-4
6328,-5,-5,-5,-5,-5,-5,-5,-5
6329,-5,-5,-5,-5,-5,-5,-5,-5
6330,-5,-5,-5,-5,-5,-5,-5,-5
6331,-5,-5,-5,-5,-5,-5,-5,-5
6332,-5,-5,-5,-5,-5,-5,-5,-5
6333,-5,-4,-4,-4,-4,-4,-4,-4
6334,0,0,-4,-4,-4,-4,-4,-4
6335,0,-4,-4,-4,-4,1,1,-4
6336,1,-4,0,-4,-4,-4,-4,-4
6337,-4,-4,-4,-4,-4,-4,1,0
6338,-4,-4,-4,-4,-4,-4,-4,-4
6339,-4,0,-4,-4,-4,-4,-4,-4
6340,0,-4,-4,-4,-4,-4,-4,-4
6341,-5,-5,-5,-5,-5,-5,-5,-5
6342,-4,-4,-4,-4,-4,-4,-4,-4
6343,-4,-4,-4,-4,-4,-4,-4,-4
6344,-4,-4,-4,-4,-4,-4,-4,0
6345,-4,-4,-4,-4,-4,-4,-4,-4
6346,-4,-4,-4,0,0,0,0,-4
6347,-4,-4,-4,-4,-4,-4,-4,-4
6348,-5,-5,-5,-5,-5,-5,-5,-5
6349,-5,-5,-5,-5,-5,-5,-5,-5
6350,-5,-5,-5,-5,-5,-5,-5,-5
6351,-5,-5,-5,-5,-5,-5,-5,-5
6352,-5,0,0,0,-4,0,-4,-4
6353,-4,-4,-4,-4,-4,-4,-4,-4
6354,-5,-5,-5,-5,-5,-5,-5,-5
6355,-5,-5,-5,-5,-5,-5,-5,-5
6356,-4,-4,0,-4,-4,-4,-4,-4
6357,-4,-4,-4,-4,-4,-4,-4,-4
6358,-4,-4,-4,-4,-4,-4,-4,-4
6359,0,-4,-4,-4,-4,-4,-4,-4
6360,-4,-4,-4,-4,-4,-4,-5,-5
6361,-4,-4,-4,-4,-4,-4,-4,-4
6362,-4,-4,-4,-4,-4,-4,-4,-4
6363,-4,-4,-4,-4,-4,-4,-4,-4
6364,0,-4,-4,0,-4,0,-4,-4
6365,0,1,-4,-4,-4,-4,0,1
6366,-5,0,-4,-5,1,-4,-5,-5
6367,-4,-5,1,-5,-5,-5,-5,-5
6368,-4,-4,-4,0,0,0,-4,-4
6369,1,-4,-4,-5,1,-5,-5,-5
6370,-4,-4,-4,-4,-4,-5,-5,-5
6371,0,-4,1,1,1,0,0,0
6372,-4,0,-4,-4,-4,0,-4,-4
6373,-4,-5,-4,-4,-4,-4,-4,-4
6374,-4,-4,-4,-4,-4,-4,-4,1
6375,-4,-5,0,-4,-4,-4,-4,-4
6376,-4,-4,-4,-4,1,-4,-4,-4
6377,-4,-4,-4,-4,-4,-4,-4,-4
6378,-5,-5,-5,-5,-5,-5,-5,-5
6379,-4,0,1,0,-4,0,0,-4
6380,-4,-4,-4,-4,-4,-4,-5,-5
6381,0,-4,-4,-4,-4,0,-4,-4
6382,0,-4,0,-4,-4,-4,-4,-4
6383,-4,-4,-4,0,-4,0,-4,-4
6384,-4,-4,-4,-4,0,0,-5,-5
6385,-4,-4,1,-4,-4,-4,1,-4
6386,-4,-4,-4,-4,-4,-4,-4,-4
6387,-4,-4,-4,-4,-4,-4,-4,-4
6388,1,-4,0,0,0,0,0,-4
6389,-4,-5,0,-4,-4,-4,-4,-4
6390,0,-4,-4,-5,-5,-5,-4,-4
6391,-5,-5,-5,-5,-5,-5,-5,-5
6392,-4,-5,-5,-5,-5,-5,-5,-5
6393,-4,-4,-4,-4,-4,-4,-4,-4
6394,-4,-4,-4,0,-4,-4,0,0
6395,-4,-5,-4,-4,-4,0,1,-4
6396,-4,-4,-4,-4,-4,-4,-4,-4
6397,0,-4,-4,0,-4,-4,-4,-4
6398,0,-4,-4,-4,0,-4,-4,-4
6399,-4,-4,-4,-4,-4,-4,-4,-4
6400,-4,-4,-4,-4,-4,-4,-4,-4
6401,-5,-5,-5,-5,0,-4,-4,-4
6402,-4,-5,-5,-5,-5,-5,-5,-5
6403,-5,-5,-5,-5,-5,-5,-5,-5
6404,-4,-5,0,-4,0,-4,-4,-4
6405,-4,-4,-4,-4,-4,-4,-4,-4
6406,-4,-4,0,-4,-4,-4,-4,-4
6407,-4,-4,-4,-4,-4,-4,-4,-4
6408,0,-4,-4,-4,-4,0,-4,-5
6409,-5,-5,-5,-5,-5,-5,-5,-5
6410,-4,0,0,0,0,-4,0,-4
6411,-4,-4,1,1,0,-4,1,0
6412,1,-4,-4,-4,-4,-4,0,-4
6413,-4,-4,-4,-4,-4,0,-4,-4
6414,-4,-4,-4,-4,-4,-4,-4,-4
6415,0,-4,-4,-4,-4,-4,-4,-4
6416,0,-4,0,0,0,-4,0,-4
6417,-4,-4,-4,0,-4,-4,-4,-4
6418,-4,-4,-4,-4,-4,-4,-4,-4
6419,1,0,-4,0,-4,-4,-4,0
6420,0,-4,-4,1,-4,-4,-4,-4
6421,-4,-4,-4,0,1,-4,-4,-4
6422,-4,-4,-4,-4,-4,-4,-4,-4
6423,-5,-5,-5,-5,-5,-5,-5,-5
6424,-5,-5,-5,-5,-5,-5,-5,-5
6425,-5,-5,-5,-5,-5,-5,-5,-5
6426,-4,-4,-4,-4,-4,-4,-4,-4
6427,-4,-4,-4,-4,-4,-4,-4,-4
6428,-4,-4,0,1,-4,-4,-4,-4
6429,-4,-4,-4,-4,-4,-4,-4,-4
6430,0,0,-4,0,0,0,-4,-4
6431,-4,-4,-4,-4,-4,-4,-4,-4
6432,0,-5,-4,-4,-4,-4,-4,-4
6433,0,-4,-4,-5,-4,-4,-5,-4
6434,0,-4,-4,-4,-4,-4,-4,-4
6435,-4,0,-4,-4,0,1,1,1
6436,-5,-5,-5,-5,-5,-5,-5,-5
6437,-5,-5,-5,-5,-5,-5,-5,-5
6438,-5,-5,-5,-5,-5,-5,-5,-5
6439,-5,-5,-5,-5,-5,-5,-5,-5
6440,0,0,0,-4,0,-4,-4,-4
6441,-4,-4,-4,-5,-5,-5,-5,-5
6442,-4,-4,-4,-4,-4,-4,-4,1
6443,-5,-5,-5,-5,-5,-5,-5,-5
6444,-4,-5,-5,-5,-4,-4,-4,-4
6445,0,-4,0,0,0,-4,0,-4
6446,-5,-5,-5,-5,-5,-5,-5,-5
6447,-5,-5,-5,-5,-5,-5,-5,-5
6448,-4,-4,-4,1,1,0,-4,-4
6449,0,0,-4,0,-4,-4,-4,-4
6450,0,1,-4,1,1,0,-4,-4
6451,1,1,1,-4,-4,0,0,-4
6452,0,0,0,-4,-4,-4,-4,-4
6453,-5,-5,-5,-5,-5,1,-5,0
6454,-5,-4,-4,-4,-4,-4,-4,-4
6455,0,-4,-4,1,-4,-4,-4,-4
6456,1,-4,-4,-4,-4,-4,-4,-5
6457,0,0,-4,0,-4,0,0,0
6458,0,1,-5,1,0,0,0,0
6459,0,-4,-4,0,-4,1,1,0
6460,-5,-5,-5,-5,-5,-5,-5,-5
6461,0,1,0,0,1,0,0,1
6462,1,1,0,1,1,-4,0,-4
6463,-5,-5,-5,-5,-5,-5,-5,-5
6464,-5,-5,-5,-5,-5,-5,-5,-5
6465,-4,-4,1,-4,-4,-4,1,-4
6466,-4,-4,-5,-5,1,-5,1,-5
6467,0,0,1,-4,1,0,0,0
6468,0,-4,-4,1,1,-4,-5,-5
6469,-4,-4,-4,-4,-4,-4,-4,-4
6470,-4,-5,1,0,-4,-4,-4,-4
6471,0,0,-4,-4,0,0,-4,-4
6472,-4,-4,-4,-4,-4,-4,-4,-4
6473,-4,-4,-4,0,-4,-4,-4,-4
6474,0,-4,0,0,-4,0,0,-4
6475,-4,-4,-4,-5,-5,-5,-5,-5
6476,-5,-5,-5,0,-4,-4,-4,-4
6477,-4,-4,-4,0,-4,-4,-4,-4
6478,0,0,-4,-4,-4,-4,-4,-4
6479,-4,0,-4,-4,-4,-4,-4,-5
6480,0,-4,-4,-4,-4,-4,-4,-4
6481,-4,-4,-4,-5,-5,-5,0,-5
6482,0,0,-4,-4,-4,-5,-5,-5
6483,-5,-5,-5,-5,-5,-5,-5,-5
6484,-4,0,-4,-4,-4,-4,-4,-4
6485,1,1,1,-4,0,-4,1,-4
6486,-5,-4,-5,-4,-4,-5,-5,-4
6487,-5,-5,-5,-5,-5,-5,-5,-5
6488,-4,0,-4,-4,-4,-4,-4,-4
6489,0,-4,-4,-4,-4,-4,0,-4
6490,-4,0,-5,0,-5,0,0,1
6491,-4,-4,0,-4,-4,-4,-4,-4
6492,-5,-5,-5,-5,-5,-5,-5,-5
6493,-5,-5,-5,-5,-5,-5,-5,-5
6494,-5,-5,-5,-5,-5,-5,-5,-5
6495,-5,-5,-5,-4,-4,0,-4,-4
6496,-4,0,-5,-5,-5,-5,-5,-5
6497,1,-4,0,-4,-4,-4,-4,0
6498,0,-4,-5,0,0,-4,0,0
6499,0,-4,0,-4,-4,-4,-4,-4
6500,0,-4,-4,1,1,0,-4,-4
6501,-5,-4,-5,-5,-4,-4,-4,-5
6502,-5,-5,-5,-5,-5,-5,-5,-5
6503,-5,-5,-5,-5,-5,-5,-5,-5
6504,-5,-5,-5,-5,-5,-5,-5,-5
6505,-4,-4,1,-4,-4,-4,-4,-4
6506,-4,1,1,-4,1,0,-5,-5
6507,-4,-4,-4,0,-4,-4,-4,-4
6508,-4,-4,-4,1,-4,-4,0,-4
6509,-5,-5,-5,-5,-5,-5,-5,-5
6510,-4,-4,-4,-4,-4,-4,-4,-4
6511,-4,0,0,-4,-4,-4,-4,-4
6512,-5,-5,-5,-5,-5,-5,-5,-5
6513,-5,-5,-5,0,-4,-4,-4,-4
6514,-5,-5,-5,-5,-5,-5,-5,-5
6515,-4,-4,1,-4,1,-4,-4,-5
6516,-4,-4,-4,0,0,-4,0,0
6517,1,-4,-4,1,-4,-4,-4,-5
6518,-4,-4,-4,0,-4,-4,-4,-4
6519,-5,-5,-5,-5,-5,-5,-5,-5
6520,-5,-5,-5,-5,-5,-5,-5,-5
6521,-5,-5,-5,-5,-5,-5,-5,-5
6522,-5,-5,-5,-5,-5,-5,-5,-5
6523,-5,-5,-5,-5,-5,-5,-5,-5
6524,-5,-5,-5,-5,-5,-5,-5,-5
6525,-5,-5,-5,-5,-5,-5,-5,-5
6526,-5,-5,-5,-5,-5,-5,-5,-5
6527,-5,-5,-5,-5,-5,-5,-5,-5
6528,-5,-5,-5,-5,-5,-5,-5,-5
6529,-5,-5,-5,-5,-5,-5,-5,-5
6530,-5,-5,-5,-5,-5,-5,-5,-5
6531,-5,-5,-5,-5,-5,-5,-5,-5
6532,-5,-5,-5,-5,-5,-5,-5,-5
6533,-5,-5,-5,-5,-5,-5,-5,-5
6534,-5,-5,-5,-5,-5,-5,-5,-5
6535,-5,-5,-5,-5,-5,-5,-5,-5
6536,-5,-5,-5,-5,-5,-5,-5,-5
6537,-5,-5,-5,-5,-5,-5,-5,-5
6538,-5,-5,-5,-5,-5,-5,-5,-5
6539,-5,-5,-5,-5,-5,-5,-5,-5
6540,-5,-5,-5,-5,-5,-5,-5,-5
6541,-5,-5,-5,-5,-5,-5,-5,-5
6542,-5,-5,-5,-5,-5,-5,-5,-5
6543,-5,-5,-5,-5,-5,-5,-5,-5
6544,-5,-5,-5,-5,-5,-5,-5,-5
6545,-5,-5,-5,-5,-5,-5,-5,-5
6546,-5,-5,-5,-5,-5,-5,-5,-5
6547,-5,-5,-5,-5,-5,-5,-5,-5
6548,-5,-5,-5,-5,-5,-5,-5,-5
6549,-5,-5,-5,-5,-5,-5,-5,-5
6550,-5,-5,-5,-5,-5,-5,-5,-5
6551,-5,-5,-5,-5,-5,-5,-5,-5
6552,-5,-5,-5,-5,-5,-5,-5,-5
6553,-5,-5,-5,-5,-5,-5,-5,-5
6554,-5,-5,-5,-5,-5,-5,-5,-5
6555,-4,0,-4,-4,-4,-4,-4,-4
6556,-5,-5,-5,-5,-5,-5,-5,-5
6557,-5,-5,-5,-5,-5,-5,-5,-5
6558,-5,-5,-5,-5,-5,-5,-5,-5
6559,-5,-5,-5,-5,-5,-5,-5,-5
6560,-5,-5,-5,-5,-5,-5,-5,-5
6561,-5,-5,-5,-5,-5,-5,-5,-5
6562,-5,-5,-5,-5,-5,-5,-5,-5
6563,-5,-5,-5,-5,-5,-5,-5,-5
6564,-5,-5,-5,-5,-5,-5,-5,-5
6565,-5,-5,-5,-5,-5,-5,-5,-5
6566,-5,-5,-5,-5,-5,-5,-5,-5
6567,-5,-5,-5,-5,-5,-5,-5,-5
6568,-5,-5,-5,-5,-5,-5,-5,-5
6569,-5,-5,-5,-5,-5,-5,-5,-5
6570,-5,-5,-5,-5,-5,-5,-5,-5
6571,-5,-5,-5,-5,-5,-5,-5,-5
6572,-5,-5,-5,-5,-5,-5,-5,-5
6573,-5,-5,-5,-5,-5,-5,-5,-5
6574,-4,-4,-4,-4,-4,-4,0,-4
6575,-5,-5,-5,-5,-5,-5,-5,-5
6576,-4,0,-4,-4,-4,-4,-4,-4
6577,-5,-5,-5,-5,-5,-5,-5,-5
6578,-5,-5,-5,-5,-5,-5,-5,-5
6579,-5,-5,-5,-5,-5,-5,-5,-5
6580,-5,-5,-5,-5,-5,-5,-5,-5
6581,-5,-5,-5,-5,-5,-5,-5,-5
6582,-5,-5,-5,-5,-5,-5,-5,-5
6583,-5,-5,-5,-5,-5,-5,-5,-5
6584,-5,-5,-5,-5,-5,-5,-5,-5
6585,-5,-5,-5,-5,-5,-5,-5,-5
6586,-5,-5,-5,-5,-5,-5,-5,-5
6587,1,-4,-4,0,-4,-5,-5,-5
6588,-5,-5,-5,-5,-5,-5,-5,-5
6589,-5,-5,-5,-5,-5,-5,-5,-5
6590,-5,-5,-5,-5,-5,-5,-5,-5
6591,-5,-5,-5,-5,-5,-5,-5,-5
6592,-5,-5,-5,-5,-5,-5,-5,-5
6593,-5,1,0,0,0,0,1,-4
6594,-4,1,-4,-4,-4,-4,-4,-4
6595,-4,-5,-5,1,-4,-4,-4,-4
6596,-5,-5,-5,-5,-5,-5,-5,-5
6597,-5,-5,-5,-5,-5,-5,-5,-5
6598,-4,-4,-4,0,-4,-4,-4,0
6599,-5,-5,-5,-5,-5,-5,-5,-4
6600,-5,-5,-5,-5,-5,-5,-5,-5
6601,-4,1,0,0,-5,-5,-5,-5
6602,-4,0,-4,-4,-4,-4,0,-4
6603,0,1,-4,1,1,0,0,-4
6604,-5,-5,1,-4,0,-4,-4,-4
6605,0,-4,-4,-4,-4,-4,-4,-4
6606,-4,1,-4,1,1,1,-4,-4
6607,-5,-5,-5,-5,-5,-5,-5,-5
6608,-5,-5,-5,-5,-5,-5,-5,-5
6609,-5,-5,-5,-5,-5,-5,-5,-5
6610,-5,-5,-5,-5,-5,-5,-5,-5
6611,-5,-5,-5,-5,-5,-5,-5,-5
6612,-5,-5,-5,-5,-5,-5,-5,-5
6613,-5,-5,-5,-5,-5,-5,-5,-5
6614,-5,-5,-5,-5,-5,-5,-5,-5
6615,-5,-5,-5,-5,-5,-5,-5,-5
6616,-5,-5,-5,-5,-5,-5,-5,-5
6617,-5,1,0,-4,0,-4,0,0
6618,-5,-5,-5,-5,-5,-5,-5,-5
6619,-5,-5,-5,-5,-5,-5,-5,-5
6620,-5,-5,-5,-5,-5,-5,-5,-5
6621,-5,-5,-5,-5,-5,-5,-5,-5
6622,-5,-5,-5,-5,-5,-5,-5,-5
6623,-5,-5,-5,-5,-5,-5,-5,-5
6624,-5,-5,-5,-5,-5,-5,-5,-5
6625,-5,-5,-5,-5,-5,-5,-5,-5
6626,-5,-5,-5,-5,-5,-5,-5,-5
6627,-5,-5,-5,-5,-5,-5,-5,-5
6628,-5,-5,-5,-5,-5,-5,-5,-5
6629,-5,-5,-5,-5,-5,-5,-5,-5
6630,-5,-5,-5,-5,-5,-5,-5,-5
6631,-5,-5,-5,-5,-5,-5,-5,-5
6632,-5,-5,-5,-5,-5,-5,-5,-5
6633,-5,-5,-5,-5,-5,-5,-5,-5
6634,-5,-5,-5,-5,-5,-5,-5,-5
6635,-5,-5,-5,-5,-5,-5,-5,-5
6636,-5,-5,-5,-5,-5,-5,-5,-5
6637,-5,-5,-5,-5,-5,-5,-5,-5
6638,-5,-5,-5,-5,-5,-5,-5,-5
6639,-5,-5,-5,-5,-5,-5,-5,-5
6640,-5,-5,-5,-5,-5,-5,-5,-5
6641,-5,-5,-5,-5,-5,-5,-5,-5
6642,-5,-5,-5,-5,1,1,-5,-5
6643,-4,1,-4,-4,-4,-4,-4,-4
6644,-5,-5,-5,-5,-5,-5,-5,-5
6645,-4,1,-5,-4,-4,-5,1,1
6646,-5,-5,0,-4,-4,-4,-4,0
6647,-4,1,0,0,-4,-4,-4,-4
6648,-4,1,-4,-4,0,-4,-4,-4
6649,-4,-4,-4,-4,0,-4,-4,1
6650,-4,0,-4,0,-4,-4,-4,-4
6651,0,-4,0,-4,0,0,-4,-4
6652,1,0,-4,1,1,-4,1,-4
6653,-5,-5,-4,0,0,-4,-5,-5
6654,-4,-4,-4,-4,-4,-4,-4,-4
6655,-4,-4,-4,-4,-4,-4,-4,-4
6656,-5,-5,-5,-5,-5,-5,-5,-5
6657,-5,-5,-5,-5,-5,-5,-5,-5
6658,-5,0,-4,-4,0,-4,1,-5
6659,-4,0,0,-4,0,-4,-4,-4
6660,-5,-5,-5,-5,-5,-5,-5,-5
6661,-5,0,-5,-4,-5,0,-5,0
6662,-4,-4,-4,-4,-4,-4,-4,-5
6663,1,1,-4,0,-4,-4,-4,-4
6664,-5,-5,-5,-5,-5,-5,-5,-5
6665,-5,-5,-5,-5,-5,-5,-5,-5
6666,1,-4,-4,-4,-5,-4,-4,-4
6667,-5,-4,-4,-4,-4,-5,-5,-5
6668,-4,-4,0,0,-4,1,1,1
6669,-5,-5,-5,-5,-5,-5,-5,-5
6670,0,0,0,-4,-4,-4,0,-4
6671,-5,1,0,-4,-4,-4,0,-4
6672,-5,-5,-5,-5,-5,0,-4,0
6673,-4,1,1,1,-5,1,-5,-5
6674,-4,1,0,-5,1,1,-5,-4
6675,-5,-5,-5,-5,-5,-5,-5,-5
6676,-4,-4,-4,-4,-4,-4,-4,-4
6677,-4,-4,-4,-4,0,0,0,0
6678,0,0,-4,-4,-5,0,0,-4
6679,-4,-4,-4,-4,-4,-4,-4,-4
6680,-5,-4,0,-4,-4,-4,-4,-4
6681,-4,-4,-4,-4,-4,-4,-4,-4
6682,0,0,-5,-4,-4,-4,-4,-4
6683,-5,-5,-5,-5,-5,-5,-5,-5
6684,-4,1,0,0,-5,-5,-5,-5
6685,-5,-5,-5,-5,-5,-5,-5,-5
6686,-5,-5,-5,-5,-5,-5,-5,-5
6687,-5,-5,-5,-5,-5,-5,-5,-5
6688,-5,-5,-5,-5,-5,-5,-5,-5
6689,-5,-5,-5,-5,-5,-5,-5,-5
6690,-5,-5,-5,-5,-5,-5,-5,-5
6691,-5,-5,-5,-5,-5,-5,-5,-5
6692,-5,-5,-5,-5,-5,-5,-5,-5
6693,-4,-4,-4,-4,-4,-4,-4,-4
6694,0,-4,-4,1,0,-4,0,1
6695,-5,-5,-5,-5,-5,-5,-5,-5
6696,-5,-5,-5,-5,-5,-5,-5,-5
6697,1,-4,0,0,0,0,0,0
6698,0,-4,0,1,1,-5,-5,1
6699,-5,-5,-5,-5,-5,-5,-5,-5
6700,-5,-5,-5,-5,-5,-5,-5,-5
6701,-5,-5,-5,-5,-5,-5,-5,-5
6702,-5,-5,-5,-5,-5,-5,-5,-5
6703,-4,-4,-4,-5,-4,-4,-4,1
6704,-4,-4,0,0,0,-4,-4,-4
6705,-4,-4,-4,-4,-4,0,-4,0
6706,-4,-4,-4,-4,-4,-4,-4,-4
6707,-5,-5,-5,1,-4,-4,-4,-4
6708,0,-4,0,-4,-4,-4,1,-4
6709,-4,-4,0,0,0,-4,-4,-4
6710,-4,-4,-4,-4,-4,-4,0,-4
6711,-4,-4,-4,0,0,-5,-5,0
6712,-4,-5,-4,-4,-4,-4,-5,-5
6713,-5,-5,-5,-4,0,-4,-4,-4
