"CPUBID","MPUBID","BKGN-20","BKGN-20","BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20"
582003,5820,1,-7,-7,-7,-7,-7,-7,-7
582004,5820,1,1,1,1,-7,-7,-7,-7
582101,5821,-7,-7,-7,-7,-7,-7,-7,-7
582102,5821,-7,3,3,-7,-7,-7,-7,-7
582201,5822,-7,-7,-7,-7,-7,-7,-7,-7
582202,5822,-7,-7,-7,-7,-7,-7,-7,-7
582701,5827,-7,-7,-7,-7,-7,-7,-7,-7
582901,5829,-7,-7,-7,-7,-7,-7,-7,-7
583301,5833,-7,-7,-7,-7,-7,-7,-7,-7
583302,5833,-7,-7,-7,-7,-7,-7,-7,-7
583303,5833,-7,-7,-7,-7,-7,-7,-7,-7
583401,5834,-7,-7,-7,-7,-7,-7,-7,-7
583402,5834,1,1,-7,-7,-7,-7,-7,-7
583403,5834,1,1,1,-7,-7,-7,-7,-7
583501,5835,1,1,1,-7,-7,-7,-7,-7
583601,5836,-7,-7,-7,-7,-7,-7,-7,-7
583602,5836,-7,-7,-7,-7,-7,-7,-7,-7
583603,5836,-7,-7,-7,-7,-7,-7,-7,-7
583604,5836,-7,-7,-7,-7,-7,-7,-7,-7
583901,5839,-7,-7,-7,-7,-7,-7,-7,-7
583902,5839,-7,-7,-7,-7,-7,-7,-7,-7
584001,5840,-7,-7,-7,-7,-7,-7,-7,-7
584002,5840,-7,-7,-7,-7,-7,-7,-7,-7
584003,5840,-7,-7,-7,-7,-7,-7,-7,-7
584004,5840,-7,-7,-7,-7,-7,-7,-7,-7
584005,5840,-7,-7,-7,-7,-7,-7,-7,-7
584006,5840,-7,-7,-7,1,-7,-7,-7,-7
584101,5841,-7,-7,-7,-7,-7,-7,-7,-7
584102,5841,-7,-7,-7,-7,-7,-7,-7,-7
584401,5844,-7,-7,-7,-7,-7,-7,-7,-7
584402,5844,1,-7,-7,-7,-7,-7,-7,-7
584403,5844,1,1,1,-7,-7,-7,-7,-7
584901,5849,-7,-7,-7,-7,-7,-7,-7,-7
584902,5849,-7,-7,-7,-7,-7,-7,-7,-7
585201,5852,-7,-7,-7,-7,-7,-7,-7,-7
585202,5852,-7,-7,-7,-7,-7,-7,-7,-7
585203,5852,-7,-7,-7,-7,-7,-7,-7,-7
585204,5852,-7,1,1,1,-7,-7,-7,-7
585301,5853,1,1,-7,-7,-7,-7,-7,-7
585302,5853,1,1,1,-7,-7,-7,-7,-7
585501,5855,-7,-7,-7,-7,-7,-7,-7,-7
585502,5855,-7,-7,-7,-7,-7,-7,-7,-7
585503,5855,1,-7,-7,-7,-7,-7,-7,-7
585801,5858,-7,-7,-7,-7,-7,-7,-7,-7
585802,5858,-7,-7,-7,-7,-7,-7,-7,-7
585803,5858,-7,-7,-7,-7,-7,-7,-7,-7
586101,5861,-7,-7,-7,-7,-7,-7,-7,-7
586102,5861,-7,-7,-7,-7,-7,-7,-7,-7
586103,5861,-7,-7,-7,-7,-7,-7,-7,-7
586104,5861,-7,-7,-7,-7,-7,-7,-7,1
586201,5862,-7,-7,-7,-7,-7,-7,-7,-7
586202,5862,-7,-7,-7,-7,-7,-7,-7,-7
586203,5862,1,1,1,1,-7,-7,-7,-7
586801,5868,-7,-7,-7,-7,-7,-7,-7,-7
586802,5868,-7,-7,-7,-7,-7,-7,-7,-7
586803,5868,-7,-7,-7,1,1,1,-7,-7
586804,5868,-7,-7,-7,-7,1,1,1,1
587001,5870,-7,-7,-7,-7,-7,-7,-7,-7
587002,5870,-7,-7,-7,-7,-7,-7,-7,-7
587003,5870,-7,-7,1,-7,-7,-7,-7,-7
587301,5873,-7,-7,-7,-7,-7,-7,-7,-7
587302,5873,1,-7,-7,-7,-7,-7,-7,-7
587303,5873,1,1,-7,-7,-7,-7,-7,-7
587401,5874,-7,1,1,1,1,-7,-7,-7
587402,5874,-7,-7,1,1,1,1,-7,-7
587801,5878,-7,-7,-7,-7,-7,-7,-7,-7
587802,5878,-7,-7,-7,-7,-7,-7,-7,-7
587803,5878,-7,-7,-7,-7,-7,-7,-7,-7
588001,5880,-7,-7,-7,-7,-7,-7,-7,-7
588301,5883,-7,-7,-7,-7,-7,-7,-7,-7
588302,5883,1,1,-7,-7,-7,-7,-7,-7
588701,5887,-7,-7,-7,-7,-7,-7,-7,-7
588702,5887,-7,-7,-7,-7,-7,-7,-7,-7
588801,5888,-7,-7,-7,-7,-7,-7,-7,-7
588802,5888,-7,-7,-7,-7,-7,-7,-7,-7
588803,5888,-7,-7,-7,-7,-7,-7,-7,-7
588804,5888,-7,-7,-7,1,-7,-7,-7,-7
588901,5889,-7,-7,-7,-7,-7,-7,-7,-7
588902,5889,-7,-7,-7,-7,-7,-7,-7,-7
588903,5889,-7,-7,-7,-7,-7,-7,-7,-7
588904,5889,-7,-7,-7,-7,-7,-7,-7,-7
589201,5892,-7,-7,-7,-7,-7,-7,-7,-7
589202,5892,-7,-7,-7,-7,-7,-7,-7,-7
589501,5895,-7,-7,-7,-7,-7,-7,-7,-7
589502,5895,-7,-7,-7,-2,-7,-7,-7,-7
589701,5897,-7,-7,-7,-7,-7,-7,-7,-7
589702,5897,-7,-7,-7,-7,-7,-7,-7,-7
589703,5897,1,1,1,1,-7,-7,-7,-7
589901,5899,-7,-7,-7,-7,-7,-7,-7,-7
589902,5899,3,1,2,1,1,-7,-7,-7
590601,5906,-7,-7,-7,-7,-7,-7,-7,-7
590602,5906,-7,-7,-7,-7,-7,-7,-7,-7
590603,5906,1,1,-7,-7,-7,-7,-7,-7
590901,5909,-7,-7,-7,-7,-7,-7,-7,-7
590902,5909,-7,-7,-7,-7,-7,-7,-7,-7
590903,5909,-7,-7,-7,-7,-7,-7,-7,-7
590904,5909,3,-7,-7,-7,-7,-7,-7,-7
591101,5911,-7,-7,-7,-7,-7,-7,-7,-7
591301,5913,-7,-7,-7,-7,-7,-7,-7,-7
591302,5913,-7,-7,-7,-7,-7,-7,-7,-7
591303,5913,-7,-7,-7,-7,-7,-7,-7,-7
591401,5914,-7,-7,-7,-7,-7,-7,-7,-7
591601,5916,-7,-7,-7,-7,-7,-7,-7,-7
591602,5916,1,2,-7,-7,-7,-7,-7,-7
591603,5916,1,1,2,2,-7,-7,-7,-7
591901,5919,-7,-7,-7,-7,-7,-7,-7,-7
591902,5919,-7,-7,-7,-7,-7,-7,-7,-7
591903,5919,-7,-7,-7,-7,-7,-7,-7,-7
591904,5919,1,1,-7,-7,-7,-7,-7,-7
592301,5923,-7,-7,-7,-7,-7,-7,-7,-7
592302,5923,-7,-7,1,-7,-7,-7,-7,-7
592601,5926,-7,-7,-7,-7,-7,-7,-7,-7
592602,5926,-7,-7,-7,-7,-7,-7,-7,-7
592603,5926,-7,-7,-7,-7,-7,-7,-7,-7
592604,5926,2,2,1,-7,-7,-7,-7,-7
592701,5927,-7,-7,-7,-7,-7,-7,-7,-7
592702,5927,-7,1,1,-7,-7,-7,-7,-7
592703,5927,-7,1,1,1,-7,-7,-7,-7
592704,5927,-7,1,1,1,1,-7,-7,-7
593201,5932,-7,-7,-7,-7,-7,-7,-7,-7
593202,5932,-7,-7,-7,-7,-7,-7,-7,-7
593203,5932,-7,-7,-7,-7,-7,-7,-7,-7
593204,5932,1,1,-7,-7,-7,-7,-7,-7
593205,5932,1,1,-7,-7,-7,-7,-7,-7
593206,5932,1,1,1,-7,-7,-7,-7,-7
593401,5934,-7,-7,-7,-7,-7,-7,-7,-7
593601,5936,-7,-7,-7,-7,-7,-7,-7,-7
594101,5941,-7,-7,-7,-7,-7,-7,-7,-7
594102,5941,-7,-7,-7,-7,-7,-7,-7,-7
594103,5941,1,5,1,-7,-7,-7,-7,-7
594401,5944,-7,-7,-7,-7,-7,-7,-7,-7
594701,5947,-7,-7,-7,-7,-7,-7,-7,-7
594702,5947,-7,-7,-7,-7,-7,-7,-7,-7
594703,5947,-7,-7,-7,-7,-7,-7,-7,-7
594704,5947,-7,-7,-7,-7,-7,-7,-7,-7
594801,5948,-7,-7,-7,-7,-7,-7,-7,-7
594802,5948,-7,-7,-7,-7,-7,-7,-7,-7
595101,5951,-7,-7,-7,-7,-7,-7,-7,-7
595102,5951,-7,-7,-7,-7,-7,-7,-7,-7
595103,5951,-7,-7,-7,-7,-7,-7,-7,-7
595104,5951,-7,-7,-7,-7,-7,-7,-7,-7
595105,5951,-7,-7,-7,-7,-7,-7,-7,-7
595201,5952,-7,-7,-7,-7,-7,-7,-7,-7
595202,5952,-7,-7,-7,-7,-7,-7,-7,-7
595203,5952,-7,-7,-7,-7,-7,-7,-7,-7
595204,5952,-7,-7,-7,-7,-7,-7,-7,-7
595301,5953,-7,-7,-7,-7,-7,-7,-7,-7
595401,5954,-7,-7,-7,-7,-7,-7,-7,-7
595601,5956,-7,-7,-7,-7,-7,-7,-7,-7
595602,5956,-7,-7,-7,-7,-7,-7,-7,-7
595701,5957,-7,-7,-7,-7,-7,-7,-7,-7
595702,5957,-7,-7,-7,-7,-7,-7,-7,-7
596301,5963,1,1,-7,-7,-7,-7,-7,-7
596302,5963,-7,-7,-7,-7,1,1,2,2
596501,5965,-7,-7,-7,-7,-7,-7,-7,-7
596502,5965,-7,-7,-7,-7,-7,-7,-7,-7
596503,5965,-7,-7,-7,-7,-7,-7,-7,-7
596504,5965,-7,-7,-7,-7,-7,-7,-7,-7
596505,5965,1,1,5,5,1,-7,-7,-7
596901,5969,1,1,1,1,1,-7,-7,-7
596902,5969,-7,1,1,1,1,1,-7,-7
597301,5973,-7,-7,-7,-7,-7,-7,-7,-7
597302,5973,-7,-7,-7,-7,-7,-7,-7,-7
597303,5973,1,1,-7,-7,-7,-7,-7,-7
597304,5973,1,-7,1,-7,-7,-7,-7,-7
597305,5973,1,1,1,2,2,-7,-7,-7
597306,5973,1,1,1,2,1,-7,-7,-7
597307,5973,-7,1,1,2,1,1,-7,-7
597601,5976,-7,-7,-7,-7,-7,-7,-7,-7
597602,5976,-7,-7,-7,-7,-7,-7,-7,-7
597603,5976,-7,-7,-7,-7,9,-7,1,9
597701,5977,-7,-7,3,1,-7,-7,-7,-7
597801,5978,-7,-7,-7,-7,-7,-7,-7,-7
597802,5978,-7,-7,-7,-7,-7,-7,-7,-7
597803,5978,-7,-7,-7,-7,-7,-7,-7,-7
597804,5978,-7,-7,-7,-7,-7,-7,-7,-7
598001,5980,-7,-7,-7,-7,-7,-7,-7,-7
598002,5980,1,-7,-7,-7,-7,-7,-7,-7
598301,5983,-7,-7,-7,-7,-7,-7,-7,-7
598501,5985,-7,1,1,-7,-7,-7,-7,-7
598502,5985,-7,1,1,1,-7,-7,-7,-7
598601,5986,-7,-7,-7,-7,-7,-7,-7,-7
598602,5986,-7,1,-7,-7,-7,-7,-7,-7
599101,5991,-7,-7,-7,-7,-7,-7,-7,-7
599102,5991,-7,-7,-7,-7,-7,-7,-7,-7
599801,5998,-7,-7,-7,-7,-7,-7,-7,-7
599802,5998,1,1,2,-7,-7,-7,-7,-7
599803,5998,1,1,1,1,-7,-7,-7,-7
599804,5998,1,1,2,1,-7,-7,-7,-7
599901,5999,-7,-7,-7,-7,-7,-7,-7,-7
599902,5999,-7,-7,-7,-7,-7,-7,-7,-7
600201,6002,-7,-7,-7,-7,-7,-7,-7,-7
600202,6002,-7,-7,-7,-7,-7,-7,-7,-7
600203,6002,-7,1,1,-7,-7,-7,-7,-7
600301,6003,-7,-7,-7,-7,-7,-7,-7,-7
600302,6003,-7,-7,-7,-7,-7,-7,-7,-7
600401,6004,-7,-7,-7,-7,-7,-7,-7,-7
600402,6004,-7,-7,-7,-7,-7,-7,-7,-7
600501,6005,-7,-7,-7,-7,-7,-7,-7,-7
600502,6005,-7,-7,-7,-7,-7,-7,-7,-7
600503,6005,-7,-7,-7,-7,-7,-7,-7,-7
600701,6007,-7,-7,-7,-7,-7,-7,-7,-7
600702,6007,-7,-7,-7,-7,-7,-7,-7,-7
600703,6007,-7,-7,-7,-7,-7,-7,-7,-7
601501,6015,-7,-7,-7,-7,-7,-7,-7,-7
601901,6019,-7,-7,-7,-7,-7,-7,-7,-7
601902,6019,-7,-7,-7,-7,-7,-7,-7,-7
601903,6019,-7,-7,-7,-7,-7,-7,-7,-7
602201,6022,1,1,-7,-7,-7,-7,-7,-7
602301,6023,-7,-7,-7,-7,-7,-7,-7,-7
602302,6023,-7,-7,-7,-7,-7,-7,-7,-7
602303,6023,-7,-7,-7,-7,-7,-7,-7,-7
602304,6023,-7,4,4,1,1,1,-7,-7
602401,6024,-7,-7,-7,-7,-7,-7,-7,-7
602701,6027,-7,-7,-7,-7,1,5,1,-7
602801,6028,1,1,-7,-7,-7,-7,-7,-7
602802,6028,1,1,1,-7,-7,-7,-7,-7
603001,6030,-7,-7,-7,-7,-7,-7,-7,-7
603002,6030,-7,-7,-7,-7,-7,-7,-7,-7
603003,6030,-7,-7,-7,-7,-7,-7,-7,-7
603101,6031,3,3,-7,-7,-7,-7,-7,-7
603301,6033,-7,-7,-7,-7,-7,-7,-7,-7
603302,6033,-7,-7,-7,-7,-7,-7,-7,-7
603303,6033,-7,-7,-7,-7,-7,-7,-7,-7
603304,6033,-7,-7,-7,-7,-7,-7,-7,-7
603601,6036,-7,-7,-7,-7,-7,-7,-7,-7
603602,6036,-7,1,-7,-7,-7,-7,-7,-7
603603,6036,-7,-7,-7,-7,-7,-7,-7,-7
603701,6037,-7,-7,-7,-7,-7,-7,-7,-7
603901,6039,-7,-7,3,1,1,1,2,-7
604001,6040,-7,-7,-7,-7,-7,-7,-7,-7
604002,6040,-7,-7,-7,-7,-7,-7,-7,-7
604003,6040,-7,-7,-7,-7,-7,-7,-7,-7
604004,6040,1,-7,-7,-7,-7,-7,-7,-7
604301,6043,-7,1,1,1,-7,-7,-7,-7
604302,6043,-7,1,1,1,-7,-7,-7,-7
604401,6044,-7,-7,-7,-7,-7,-7,-7,-7
604402,6044,-7,-7,-7,-7,-7,-7,-7,-7
604601,6046,-7,-7,-7,-7,-7,-7,-7,-7
604602,6046,-7,-7,-7,-7,-7,-7,-7,-7
604603,6046,-7,-7,-7,-7,-7,-7,-7,-7
604604,6046,-7,-7,-7,-7,-7,-7,-7,-7
604605,6046,-7,-7,-7,-7,-7,-7,-7,-7
604606,6046,1,-7,-7,-7,-7,-7,-7,-7
604607,6046,1,1,1,-7,-7,-7,-7,-7
604701,6047,-7,-7,-7,-7,-7,-7,-7,-7
604702,6047,-7,-7,-7,-7,-7,-7,-7,-7
604703,6047,-7,-7,-7,-7,-7,-7,-7,-7
604704,6047,1,1,-7,-7,-7,-7,-7,-7
604801,6048,-7,-7,-7,-7,-7,-7,-7,-7
604802,6048,-7,-7,-7,-7,-7,-7,-7,-7
604803,6048,-7,-7,-7,-7,-7,-7,-7,-7
604804,6048,-7,-7,-7,-7,-7,-7,-7,-7
604901,6049,1,-7,-7,-7,-7,-7,-7,-7
604902,6049,1,1,-7,-7,-7,-7,-7,-7
605301,6053,-7,-7,-7,-7,-7,-7,-7,-7
605302,6053,1,-7,-7,-7,-7,-7,-7,-7
605303,6053,1,1,1,1,-7,-7,-7,-7
605501,6055,-7,-7,-7,-7,-7,-7,-7,-7
605502,6055,-7,-7,-7,-7,-7,-7,-7,-7
605801,6058,-7,-7,-7,-7,1,1,-7,-7
605802,6058,-7,-7,-7,-7,4,1,-7,-7
606101,6061,-7,-7,-7,-7,-7,-7,-7,-7
606102,6061,-7,-7,-7,-7,-7,-7,-7,-7
606301,6063,4,1,1,1,1,-7,-7,-7
606601,6066,-7,-7,-7,-7,-7,-7,-7,-7
606602,6066,-7,-7,-7,-7,-7,-7,-7,-7
606901,6069,-7,-7,-7,-7,-7,-7,-7,-7
606902,6069,-7,-7,-7,-7,-7,-7,-7,-7
606903,6069,1,-7,-7,-7,-7,-7,-7,-7
606904,6069,1,1,1,-7,-7,-7,-7,-7
607201,6072,-7,-7,-7,-7,-7,-7,-7,-7
607202,6072,-7,-7,-7,-7,-7,-7,-7,-7
607203,6072,1,1,-7,-7,-7,-7,-7,-7
607301,6073,-7,-7,-7,-7,-7,-7,-7,-7
607302,6073,-7,-7,-7,-7,-7,-7,-7,-7
607401,6074,-7,-7,-7,-7,-7,-7,-7,-7
607402,6074,1,-7,-7,-7,-7,-7,-7,-7
607403,6074,1,-7,-7,-7,-7,-7,-7,-7
607601,6076,-7,-7,-7,-7,-7,-7,-7,-7
607602,6076,-7,-7,-7,-7,-7,-7,-7,-7
607603,6076,-7,1,1,1,-7,-7,-7,-7
607801,6078,-7,-7,-7,-7,-7,-7,-7,-7
607802,6078,-7,-7,-7,-7,-7,-7,-7,-7
607803,6078,-7,-7,-7,-7,-7,-7,-7,-7
608001,6080,-7,-7,-7,-7,-7,-7,-7,-7
608002,6080,-7,-7,-7,-7,-7,-7,-7,-7
608201,6082,-7,3,3,-7,-7,-7,-7,-7
608202,6082,-7,3,3,3,-7,-7,-7,-7
608203,6082,-7,3,3,1,1,-7,-7,-7
608301,6083,1,1,-7,-7,-7,-7,-7,-7
608302,6083,-7,1,1,1,1,1,-7,-7
608401,6084,-7,-7,-7,-7,-7,-7,-7,-7
608402,6084,-7,-7,-7,-7,-7,-7,-7,-7
608403,6084,1,-7,-7,-7,-7,-7,-7,-7
608404,6084,-7,1,-7,-7,-7,-7,-7,-7
608405,6084,-7,1,1,-7,-7,-7,-7,-7
608801,6088,-7,-7,-7,-7,-7,-7,-7,-7
608802,6088,-7,-7,-7,-7,-7,-7,-7,-7
608803,6088,-7,-7,-7,-7,-7,-7,-7,-7
609101,6091,-7,-7,-7,-7,-7,-7,-7,-7
609102,6091,-7,-7,-7,-7,-7,-7,-7,-7
610101,6101,-7,-7,-7,-7,-7,-7,-7,-7
610102,6101,-7,-7,-7,-7,-7,-7,-7,-7
610201,6102,-7,1,-7,-7,-7,-7,-7,-7
610202,6102,-7,1,1,1,-7,-7,-7,-7
610701,6107,-7,-7,-7,-7,-7,-7,-7,-7
610702,6107,-7,-7,-7,-7,-7,-7,-7,-7
610703,6107,-7,-7,-7,-7,-7,-7,-7,-7
610704,6107,1,1,-7,-7,-7,-7,-7,-7
610705,6107,1,1,-7,-7,-7,-7,-7,-7
610706,6107,1,1,1,-7,-7,-7,-7,-7
611401,6114,-7,-7,-7,-7,-7,-7,-7,-7
611402,6114,1,-7,-7,-7,-7,-7,-7,-7
611403,6114,1,1,1,1,-7,-7,-7,-7
611404,6114,1,1,1,1,-7,-7,-7,-7
611601,6116,-7,-7,-7,-7,-7,-7,-7,-7
611602,6116,-7,-7,-7,-7,-7,-7,-7,-7
611801,6118,-7,-7,-7,-7,-7,-7,-7,-7
611802,6118,1,1,1,-7,-7,-7,-7,-7
611901,6119,-7,-7,-7,-7,-7,-7,-7,-7
611902,6119,-7,-7,-7,-7,-7,-7,-7,-7
611903,6119,-7,-7,-7,-7,-7,-7,-7,-7
611904,6119,-7,-7,-7,-7,-7,-7,-7,-7
612601,6126,-7,-7,1,3,2,1,-7,-7
612901,6129,-7,-7,-7,-7,-7,-7,-7,-7
613001,6130,-7,-7,-7,-7,-7,-7,-7,-7
613201,6132,1,-7,-7,-7,-7,-7,-7,-7
613401,6134,-7,-7,-7,-7,-7,-7,-7,-7
613402,6134,-7,-7,-7,-7,-7,-7,-7,-7
613403,6134,-7,-7,-7,-7,-7,-7,-7,-7
614601,6146,-7,-7,-7,-7,-7,-7,-7,-7
614602,6146,-7,-7,-7,-7,-7,-7,-7,-7
614603,6146,-7,-7,-7,-7,-7,-7,-7,-7
615001,6150,-7,-7,-7,-7,-7,-7,-7,-7
615101,6151,-7,-7,-7,-7,-7,-7,-7,-7
615102,6151,1,1,1,-7,-7,-7,-7,-7
615103,6151,1,1,1,1,-7,-7,-7,-7
615401,6154,-7,1,-7,-7,-7,-7,-7,-7
615901,6159,-7,-7,-7,-7,-7,-7,-7,-7
616001,6160,-7,-7,-7,-7,-7,-7,-7,-7
616101,6161,-7,-7,-7,-7,-7,-7,-7,-7
616102,6161,-7,-7,-7,-7,-7,-7,-7,-7
616103,6161,1,1,-7,-7,-7,-7,-7,-7
616104,6161,1,1,2,2,-7,-7,-7,-7
616105,6161,-7,1,1,2,1,1,-7,-7
616106,6161,-7,-7,-7,1,1,1,1,1
616301,6163,-7,-7,-7,-7,-7,-7,-7,-7
616302,6163,-7,1,1,1,1,-7,-7,-7
616303,6163,-7,-7,1,1,1,1,-7,-7
616304,6163,-7,-7,1,1,1,1,1,-7
616401,6164,-7,1,1,1,-7,-7,-7,-7
616402,6164,-7,1,1,1,1,-7,-7,-7
616801,6168,-7,-7,-7,-7,-7,-7,-7,-7
616802,6168,-7,1,-7,-7,-7,-7,-7,-7
616803,6168,-7,1,1,-7,-7,-7,-7,-7
616901,6169,-7,-7,-7,-7,-7,-7,-7,-7
616902,6169,-7,-7,-7,-7,-7,-7,-7,-7
616903,6169,-7,-7,-7,-7,-7,-7,-7,-7
616904,6169,-7,-7,-7,-7,-7,-7,-7,-7
617101,6171,-7,-7,-7,4,1,1,1,1
617201,6172,-7,-7,1,1,1,-7,-7,-7
617401,6174,-7,-7,-7,-7,-7,-7,-7,-7
617402,6174,-7,-7,-7,-7,-7,-7,-7,-7
617501,6175,-7,-7,-7,-7,-7,-7,-7,-7
617502,6175,-7,-7,-7,-7,-7,-7,-7,-7
617503,6175,-7,-7,-7,-7,-7,-7,-7,-7
617701,6177,-7,-7,-7,-7,-7,-7,-7,-7
617702,6177,-7,-7,-7,-7,-7,-7,-7,-7
617703,6177,-7,1,-7,-7,-7,-7,-7,-7
617801,6178,-7,-7,-7,-7,-7,-7,-7,-7
617802,6178,-7,-7,-7,-7,-7,-7,-7,-7
617803,6178,-7,-7,-7,-7,-7,-7,-7,-7
617901,6179,-7,-7,-7,-7,-7,-7,-7,-7
617902,6179,-7,-7,1,1,-7,-7,-7,-7
618101,6181,-7,-7,-7,-7,-7,-7,-7,-7
618102,6181,-7,-7,-7,-7,-7,-7,-7,-7
618301,6183,-7,-7,-7,-7,-7,-7,-7,-7
618501,6185,-7,1,1,-7,-7,-7,-7,-7
618901,6189,-7,-7,-7,-7,-7,-7,-7,-7
619001,6190,-7,-7,-7,-7,-7,-7,-7,-7
619002,6190,-7,-7,-7,-7,-7,-7,-7,-7
619201,6192,-7,-7,-7,-7,-7,-7,-7,-7
619202,6192,-7,-7,-7,-7,-7,-7,-7,-7
619203,6192,-7,-7,-7,-7,-7,-7,-7,-7
619501,6195,-7,-7,-7,-7,-7,-7,-7,-7
619701,6197,-7,-7,-7,-7,-7,-7,-7,-7
619702,6197,-7,-7,-7,-7,-7,-7,-7,-7
619703,6197,-7,-7,-7,-7,-7,-7,-7,-7
620201,6202,-7,-7,-7,-7,-7,-7,-7,-7
620202,6202,-7,-7,-7,-7,-7,-7,-7,-7
620301,6203,-7,-7,-7,-7,-7,-7,-7,-7
620302,6203,-7,-7,-7,-7,-7,-7,-7,-7
620401,6204,-7,-7,-7,-7,-7,-7,-7,-7
620402,6204,-7,-7,-7,-7,-7,-7,-7,-7
620501,6205,-7,1,1,1,-7,-7,-7,-7
620502,6205,-7,1,1,1,1,-7,-7,-7
620503,6205,-7,-7,-7,1,1,1,1,1
620601,6206,-7,-7,-7,-7,-7,-7,-7,-7
620901,6209,-7,-7,-7,-7,-7,-7,-7,-7
620902,6209,-7,-7,-7,-7,-7,-7,-7,-7
621001,6210,-7,-7,-7,-7,-7,-7,-7,-7
621002,6210,-7,-7,-7,-7,-7,-7,-7,-7
621003,6210,-7,1,1,-7,-7,-7,-7,-7
621201,6212,-7,-7,-7,-7,-7,-7,-7,-7
621401,6214,-7,-7,-7,-7,1,1,1,-7
621402,6214,-7,-7,-7,-7,1,1,1,1
621501,6215,-7,-7,-7,-7,-7,-7,-7,-7
621502,6215,-7,1,1,1,-7,-7,-7,-7
621701,6217,-7,-7,-7,-7,-7,-7,-7,-7
621702,6217,-7,1,1,1,1,-7,-7,-7
621901,6219,1,1,1,1,-7,-7,-7,-7
622001,6220,-7,-7,-7,-7,-7,-7,-7,-7
622002,6220,-7,-7,-7,-7,-7,-7,-7,-7
622101,6221,-7,-7,-7,-7,-7,-7,-7,-7
622102,6221,-7,-7,-7,-7,-7,-7,-7,-7
622301,6223,1,1,-7,-7,-7,-7,-7,-7
622302,6223,1,1,-7,-7,-7,-7,-7,-7
622303,6223,1,1,-7,1,-7,-7,-7,-7
622501,6225,-7,-7,-7,-7,-7,-7,-7,-7
622502,6225,-7,-7,-7,-7,-7,-7,-7,-7
622503,6225,-7,1,1,1,-7,-7,-7,-7
622701,6227,-7,-7,-7,-7,-7,-7,-7,-7
622702,6227,-7,-7,-7,-7,-7,-7,-7,-7
622703,6227,-7,-7,-7,-7,-7,-7,-7,-7
623101,6231,-7,-7,-7,-7,-7,-7,-7,-7
623102,6231,-7,-7,-7,-7,-7,-7,-7,-7
623201,6232,-7,-7,-7,-7,-7,-7,-7,-7
623202,6232,-7,-7,-7,-7,-7,-7,-7,-7
623301,6233,-7,-7,-7,-7,-7,-7,-7,-7
623302,6233,-7,-7,-7,-7,-7,-7,-7,-7
623303,6233,-7,-7,-7,-7,-7,-7,-7,-7
623401,6234,-7,-7,-7,-7,-7,-7,-7,-7
623402,6234,-7,-7,-7,-7,-7,-7,-7,-7
623403,6234,-7,-7,-7,-7,-7,-7,-7,-7
623501,6235,-7,-7,-7,-7,-7,-7,-7,-7
623502,6235,-7,-7,-7,-7,-7,-7,-7,-7
623503,6235,-7,-7,-7,-7,-7,-7,-7,-7
623801,6238,1,-7,-7,-7,-7,-7,-7,-7
623802,6238,1,1,1,-7,-7,-7,-7,-7
623901,6239,-7,-7,-7,-7,-7,-7,-7,-7
623902,6239,-7,3,-7,-7,-7,-7,-7,-7
623903,6239,-7,1,1,2,1,-7,-7,-7
624001,6240,-7,1,1,1,-7,-7,-7,-7
624301,6243,-7,-7,-7,-7,-7,-7,-7,-7
624302,6243,-7,-7,-7,-7,-7,-7,-7,-7
624401,6244,-7,-7,-7,-7,-7,-7,-7,-7
624402,6244,-7,-7,-7,1,-7,2,1,-7
624501,6245,-7,-7,-7,-7,-7,-7,-7,-7
624502,6245,-7,-7,-7,-7,-7,-7,-7,-7
624503,6245,-7,-7,-7,-7,-7,-7,-7,-7
625501,6255,-7,-7,-7,-7,-7,-7,-7,-7
625502,6255,-7,-7,-7,-7,-7,-7,-7,-7
625801,6258,-7,-7,-7,-7,-7,-7,-7,-7
625802,6258,-7,-7,-7,-7,-7,-7,-7,-7
625803,6258,-7,-7,-7,-7,-7,-7,-7,-7
625804,6258,1,1,-7,-7,-7,-7,-7,-7
625901,6259,-7,-7,-7,-7,-7,-7,-7,-7
625902,6259,1,1,1,1,1,-7,-7,-7
625903,6259,-7,-7,1,1,1,1,-1,-7
626201,6262,-7,-7,-7,-7,-7,-7,-7,-7
626202,6262,-7,-7,-7,-7,-7,-7,-7,-7
626301,6263,-7,-7,-7,-7,-7,-7,-7,-7
626401,6264,-7,-7,-7,-7,-7,-7,-7,-7
626402,6264,-7,-7,-7,-7,-7,-7,-7,-7
626501,6265,-7,-7,-7,-7,-7,-7,-7,-7
626801,6268,-7,-7,-7,-7,-7,-7,-7,-7
626802,6268,-7,-7,-7,-7,-7,-7,-7,-7
627001,6270,-7,-7,-7,-7,-7,-7,-7,-7
627002,6270,-7,1,1,-7,-7,-7,-7,-7
627003,6270,-7,1,2,-7,-7,-7,-7,-7
627004,6270,-7,1,1,1,1,1,-7,-7
627301,6273,-7,-7,-7,-7,-7,-7,-7,-7
627302,6273,-7,-7,-7,-7,-7,-7,-7,-7
627401,6274,-7,-7,-7,-7,-7,-7,-7,-7
627402,6274,-7,1,-7,-7,-7,-7,-7,-7
627403,6274,-7,1,1,-7,-7,-7,-7,-7
