CPUBID,MPUBID,CRACE,CSEX,CMOB,CYRB,MATHZ,year,MATHP,MATH,COMP,COMPZ,COMPP,RECOG,RECOGZ,RECOGP,HOMEZ,HOMEP,COGNZ,COGNP,EMOTZ,EMOTP,AGECH,AFQTP,TNFI,DIVORCE,NUM_CHILDREN
210502,2105.0,3.0,1.0,6.0,1985.0,85.0,1995.0,16.0,30.25,24.75,80.75,14.5,27.5,82.5,13.75,87.6,20.75,85.375,17.5,94.44999999999999,36.5,120.5,33.0,39523.0,0.0,3.75
210503,2105.0,3.0,1.0,12.0,1989.0,108.0,2000.0,60.0,49.333333333333336,41.333333333333336,97.66666666666667,44.0,39.333333333333336,93.33333333333333,33.333333333333336,95.16666666666667,38.0,88.76666666666667,23.666666666666668,103.8,58.333333333333336,128.0,33.0,52374.666666666664,0.0,4.0
210504,2105.0,3.0,2.0,10.0,1992.0,87.5,2003.0,23.75,35.5,33.5,88.25,22.75,31.5,84.5,18.75,97.775,45.0,88.675,26.25,108.025,67.0,127.75,33.0,53603.5,0.0,4.0
211201,2112.0,3.0,1.0,10.0,1977.0,99.5,1987.0,49.5,38.5,49.0,115.5,84.5,50.0,114.0,81.5,115.65,84.5,122.15,93.5,101.95,55.5,114.0,82.0,43625.0,0.0,2.0
211202,2112.0,3.0,2.0,3.0,1980.0,110.0,1990.0,73.0,49.333333333333336,47.333333333333336,107.66666666666667,67.66666666666667,58.666666666666664,118.66666666666667,86.66666666666667,113.53333333333335,80.66666666666667,123.96666666666665,94.66666666666667,96.26666666666667,42.0,123.66666666666667,82.0,49700.0,0.0,2.6666666666666665
211203,2112.0,3.0,1.0,3.0,1989.0,114.0,1999.0,80.5,52.5,53.25,114.75,79.75,55.25,114.0,81.25,109.2,68.0,114.925,82.75,97.975,48.5,124.5,82.0,60250.0,0.0,3.0
211901,2119.0,3.0,1.0,6.0,1976.0,92.66666666666667,1990.0,32.666666666666664,51.333333333333336,41.333333333333336,80.66666666666667,10.0,45.666666666666664,84.33333333333333,15.333333333333334,91.36666666666667,29.333333333333332,85.56666666666666,19.0,100.63333333333333,51.333333333333336,170.66666666666666,70.0,37562.666666666664,0.0,4.0
211902,2119.0,3.0,1.0,1.0,1978.0,110.5,1989.0,69.5,53.75,50.0,104.0,59.75,51.0,103.0,57.75,99.1,49.0,94.425,39.0,103.8,60.25,138.0,70.0,34926.0,0.0,4.0
211903,2119.0,3.0,2.0,10.0,1981.0,97.5,1991.0,43.75,38.0,33.5,92.5,33.0,36.25,95.0,36.75,91.4,30.5,87.075,20.75,98.925,47.5,117.75,70.0,37562.666666666664,0.0,4.0
211904,2119.0,3.0,1.0,6.0,1983.0,94.25,1993.0,36.5,38.0,34.25,90.5,29.5,31.0,85.5,17.75,89.35,26.75,83.65,15.5,100.075,52.25,122.5,70.0,49110.666666666664,0.0,4.0
212001,2120.0,3.0,2.0,11.0,1984.0,109.6,1994.0,70.4,44.2,43.8,110.2,73.8,51.2,117.2,86.6,96.05999999999999,43.4,103.08,60.4,88.74,23.8,115.6,41.0,27004.0,0.2,1.0
212101,2121.0,3.0,2.0,2.0,1978.0,103.5,1989.0,58.5,49.25,49.75,104.5,61.0,49.0,101.5,54.0,108.45,71.25,108.05,70.0,105.275,62.75,136.75,30.0,34408.333333333336,0.0,2.0
212102,2121.0,3.0,2.0,1.0,1980.0,100.2,1990.0,51.0,39.8,41.0,100.6,51.6,43.6,102.0,55.2,106.58,67.2,107.32000000000001,68.2,103.2,57.2,125.0,30.0,35818.75,0.0,2.0
212301,2123.0,3.0,2.0,5.0,1989.0,102.0,1999.0,53.75,41.75,35.5,95.75,48.25,41.0,99.5,48.5,117.825,87.25,113.375,81.25,116.325,83.75,120.5,56.0,49730.0,0.0,2.0
212302,2123.0,3.0,1.0,7.0,1992.0,128.0,2001.0,96.5,54.0,25.5,88.5,22.5,30.5,95.0,36.5,117.1,86.5,112.69999999999999,80.0,115.1,83.5,106.5,56.0,57050.0,0.0,2.0
212401,2124.0,3.0,1.0,2.0,1995.0,106.25,2005.0,66.0,46.0,39.5,99.25,48.0,49.75,108.75,71.5,93.95,36.0,98.82499999999999,47.25,89.675,30.75,122.25,67.0,222231.5,0.0,1.0
212501,2125.0,3.0,1.0,6.0,1982.0,111.25,1992.5,74.75,49.75,47.25,107.25,66.0,58.75,119.75,86.0,100.3,48.0,95.95,45.75,105.45,61.0,127.5,44.0,19090.666666666668,0.0,2.0
212502,2125.0,3.0,1.0,12.0,1985.0,109.33333333333333,1994.0,72.33333333333333,38.666666666666664,29.333333333333332,96.66666666666667,42.0,40.666666666666664,109.66666666666667,70.66666666666667,85.8,19.0,83.3,16.0,93.23333333333333,34.333333333333336,102.66666666666667,44.0,19636.0,0.0,2.0
212601,2126.0,3.0,1.0,1.0,1995.0,115.66666666666667,2004.0,81.33333333333333,49.0,49.0,116.33333333333333,85.0,49.0,113.66666666666667,81.66666666666667,96.3,40.666666666666664,97.43333333333334,44.666666666666664,95.13333333333333,38.666666666666664,111.33333333333333,66.0,41316.666666666664,0.0,1.0
212801,2128.0,3.0,2.0,7.0,1985.0,102.25,1995.0,55.0,41.0,38.75,101.25,52.75,45.5,107.0,67.25,99.775,49.75,87.65,21.0,114.55,83.25,118.75,10.0,13143.0,0.0,2.0
212802,2128.0,3.0,1.0,6.0,1988.0,110.8,1998.0,75.0,46.0,42.6,106.8,64.2,41.2,102.4,56.6,97.47999999999999,44.6,88.64000000000001,25.2,108.54,68.2,119.8,10.0,14614.0,0.0,2.0
213001,2130.0,3.0,2.0,9.0,1980.0,103.0,1990.0,57.333333333333336,44.0,46.0,107.66666666666667,63.0,42.0,100.66666666666667,50.333333333333336,90.16666666666667,27.333333333333332,89.39999999999999,27.666666666666668,94.36666666666667,36.0,120.33333333333333,51.0,12446.333333333334,0.0,2.0
213002,2130.0,3.0,1.0,3.0,1984.0,93.0,1996.0,32.666666666666664,45.333333333333336,34.333333333333336,78.66666666666667,11.666666666666666,31.0,76.0,5.666666666666667,107.56666666666666,69.0,97.76666666666667,44.666666666666664,116.06666666666666,85.33333333333333,146.66666666666666,51.0,32766.666666666668,0.6666666666666666,2.0
213003,2130.0,3.0,2.0,4.0,1999.0,107.5,2009.0,68.5,46.75,46.25,107.0,66.25,47.75,107.0,68.0,104.5,61.5,106.35,66.0,100.625,51.5,119.0,51.0,51478.0,0.0,3.0
213101,2131.0,3.0,1.0,1.0,1980.0,93.0,1991.0,33.75,42.5,31.75,79.25,8.5,30.75,77.0,6.75,97.175,45.0,93.25,37.75,102.65,56.75,139.25,12.0,32271.0,0.5,2.0
213102,2131.0,3.0,2.0,6.0,1984.0,118.0,1994.0,84.2,51.6,40.8,102.6,56.4,44.6,105.0,62.2,102.12,54.4,101.03999999999999,53.4,102.42,54.6,121.8,12.0,41514.0,0.2,2.0
213201,2132.0,3.0,1.0,3.0,1985.0,101.0,1993.0,52.0,34.0,43.0,115.5,85.0,40.0,110.5,76.0,113.65,81.5,110.4,74.5,113.05000000000001,77.0,101.0,45.0,42047.5,0.0,1.0
213301,2133.0,3.0,2.0,3.0,1988.0,100.8,1998.0,52.2,41.0,37.0,96.4,41.2,35.4,92.4,31.6,110.42,69.8,105.4,60.6,112.4,73.4,122.8,51.0,50496.0,0.4,1.0
213401,2134.0,3.0,1.0,9.0,1980.0,100.5,1991.0,51.75,44.5,38.0,93.0,33.75,40.75,93.25,33.25,85.675,23.75,84.225,24.25,92.975,36.0,129.5,7.0,16780.0,0.5,2.0
213402,2134.0,3.0,1.0,6.0,1983.0,100.33333333333333,1992.0,50.333333333333336,37.0,30.333333333333332,92.66666666666667,31.333333333333332,27.333333333333332,87.0,20.0,80.86666666666666,16.666666666666668,84.66666666666667,20.333333333333332,83.66666666666667,19.0,108.66666666666667,7.0,16780.0,0.3333333333333333,2.0
213701,2137.0,3.0,2.0,7.0,1982.0,115.25,1993.0,81.5,56.25,52.5,109.75,70.5,59.25,115.25,83.75,115.575,85.0,116.175,85.75,108.85,71.75,132.25,49.0,54687.5,0.0,2.0
213702,2137.0,3.0,1.0,4.0,1985.0,102.25,1995.0,55.5,42.75,44.25,106.25,64.0,52.0,112.5,78.5,109.75,73.5,109.425,72.5,106.3,65.5,122.75,49.0,65425.0,0.0,2.0
213703,2137.0,3.0,1.0,3.0,2000.0,117.0,2007.0,86.5,38.0,33.0,112.5,78.0,36.5,115.5,84.5,108.6,71.0,109.44999999999999,72.5,105.75,65.5,83.0,49.0,176500.0,0.0,3.0
213901,2139.0,3.0,2.0,6.0,1985.0,109.25,1995.0,71.75,46.75,45.5,107.0,68.0,51.25,112.25,78.75,113.175,79.5,111.0,75.75,110.725,76.25,120.5,80.0,131679.33333333334,0.0,4.0
213902,2139.0,3.0,1.0,9.0,1986.0,101.0,1997.0,53.0,46.5,29.5,79.5,8.5,36.5,88.0,22.5,113.25,80.5,112.7,79.5,108.6,71.0,128.5,80.0,133000.0,0.0,4.0
213903,2139.0,3.0,2.0,12.0,1988.0,121.0,1997.0,83.5,46.5,39.0,111.5,73.0,45.0,117.0,86.0,116.55,86.5,112.69999999999999,80.0,114.45,82.5,101.5,80.0,133000.0,0.0,4.0
213904,2139.0,3.0,1.0,11.0,1990.0,102.0,1998.0,54.0,27.0,20.0,91.0,28.0,30.0,107.0,68.0,95.7,39.0,92.1,30.0,99.9,50.0,89.0,80.0,,0.0,4.0
214001,2140.0,3.0,2.0,3.0,1999.0,104.0,2006.0,60.0,27.0,45.0,126.0,96.0,40.0,119.0,90.0,91.1,27.0,91.1,27.0,91.7,30.0,87.0,29.0,87000.0,0.0,1.0
214201,2142.0,3.0,2.0,5.0,1982.0,106.33333333333333,1990.0,63.666666666666664,35.333333333333336,38.666666666666664,113.66666666666667,80.33333333333333,35.666666666666664,106.33333333333333,66.0,110.43333333333334,74.66666666666667,113.13333333333333,76.66666666666667,103.66666666666667,58.666666666666664,99.0,48.0,22280.0,0.0,2.0
214202,2142.0,3.0,2.0,4.0,1984.0,115.5,1991.0,85.0,35.0,32.5,112.0,74.5,33.0,110.0,72.0,102.95,57.5,102.5,56.5,101.7,55.0,87.0,48.0,22280.0,0.0,2.0
215301,2153.0,3.0,1.0,6.0,1984.0,109.4,1994.0,72.6,46.2,48.8,113.4,80.0,50.8,113.6,80.2,85.8,24.2,77.82000000000001,9.4,100.86,58.6,120.4,39.0,22506.4,0.2,3.8
215302,2153.0,3.0,2.0,5.0,1987.0,112.33333333333333,1996.0,78.0,44.666666666666664,49.333333333333336,119.0,89.33333333333333,49.0,116.0,85.0,84.73333333333333,25.0,77.53333333333335,13.333333333333334,98.86666666666667,50.333333333333336,109.66666666666667,39.0,25055.666666666668,0.0,4.0
215303,2153.0,3.0,2.0,5.0,1987.0,114.0,1996.0,79.33333333333333,46.0,41.0,108.66666666666667,70.66666666666667,56.0,123.66666666666667,94.0,86.26666666666667,25.333333333333332,77.53333333333335,13.333333333333334,101.76666666666667,54.0,109.66666666666667,39.0,25055.666666666668,0.0,4.0
215304,2153.0,3.0,2.0,2.0,1992.0,104.0,2001.5,60.5,41.0,38.0,102.0,55.0,39.0,99.25,48.75,77.525,12.75,66.525,5.75,96.375,42.75,117.75,39.0,15146.0,0.5,4.0
215401,2154.0,3.0,1.0,1.0,1986.0,100.0,1994.0,51.0,38.0,29.0,95.0,37.0,35.0,100.0,51.0,105.3,63.0,105.1,63.0,103.8,61.0,105.0,95.0,,0.0,2.0
215501,2155.0,3.0,1.0,12.0,1995.0,97.75,2005.0,44.25,35.25,31.25,94.5,39.25,32.75,93.25,33.25,117.1,86.25,113.6,81.5,115.05,82.75,111.75,70.0,211250.0,0.0,2.0
215502,2155.0,3.0,2.0,11.0,1998.0,103.25,2009.0,57.25,46.75,42.25,99.5,48.75,44.25,99.0,47.0,112.225,78.75,119.075,89.75,100.625,51.5,124.0,70.0,238900.0,0.0,2.0
215601,2156.0,3.0,2.0,3.0,1996.0,99.6,2006.0,48.8,40.8,36.2,97.2,45.4,45.0,105.2,62.8,99.9,50.2,101.42,54.4,96.76,41.4,121.2,32.0,52681.0,0.2,1.0
215801,2158.0,3.0,2.0,10.0,1975.0,112.25,1989.0,79.0,64.0,60.75,107.0,67.75,61.25,103.0,57.75,104.125,56.75,103.575,57.25,102.175,54.25,164.5,68.0,27275.0,0.0,2.0
215802,2158.0,3.0,2.0,2.0,1981.0,102.0,1991.0,54.75,43.75,41.0,99.5,49.0,50.5,109.25,71.75,94.65,41.25,95.85,44.75,95.35,39.0,125.5,68.0,27880.0,0.0,2.0
216101,2161.0,3.0,2.0,11.0,1976.0,98.5,1989.0,46.5,50.25,50.25,99.25,47.5,50.0,96.25,40.25,117.25,84.5,111.325,74.5,116.85,85.5,151.5,71.0,38620.0,0.0,2.0
216401,2164.0,2.0,1.0,3.0,1993.0,115.0,2002.0,83.33333333333333,48.333333333333336,38.333333333333336,103.33333333333333,59.0,45.666666666666664,111.0,76.33333333333333,114.06666666666666,80.66666666666667,113.06666666666666,79.66666666666667,108.96666666666665,71.0,111.0,49.0,79311.66666666667,0.0,1.0
216701,2167.0,3.0,2.0,11.0,1991.0,114.33333333333333,2000.0,82.0,41.666666666666664,38.0,109.66666666666667,73.66666666666667,37.333333333333336,106.0,65.66666666666667,110.8,75.33333333333333,105.5,63.666666666666664,113.06666666666666,79.0,103.0,32.0,51766.666666666664,0.0,2.0
216702,2167.0,3.0,1.0,3.0,1994.0,116.0,2002.6666666666667,85.33333333333333,46.333333333333336,30.0,95.66666666666667,39.666666666666664,34.333333333333336,99.33333333333333,49.0,105.06666666666666,62.333333333333336,99.7,49.333333333333336,109.39999999999999,72.33333333333333,109.33333333333333,32.0,72100.0,0.0,2.0
217401,2174.0,3.0,1.0,10.0,1980.0,100.25,1991.0,51.0,44.0,33.5,87.75,22.5,35.0,88.0,22.25,96.94999999999999,44.25,94.425,40.25,100.9,51.5,129.5,28.0,11675.0,0.0,1.5
217402,2174.0,3.0,1.0,1.0,1992.0,113.5,2003.0,81.0,57.25,37.75,86.75,20.5,42.25,91.75,30.0,89.975,29.75,79.725,18.5,103.7,59.25,136.25,28.0,46025.0,0.0,4.0
217403,2174.0,3.0,1.0,4.0,1998.0,112.8,2008.0,77.8,49.0,44.8,107.8,68.4,45.2,105.4,63.8,80.16,11.0,65.3,4.4,102.2,54.6,120.8,28.0,20495.0,0.0,4.0
217404,2174.0,3.0,1.0,4.0,1998.0,116.0,2008.0,83.2,51.0,42.2,104.6,61.0,49.4,110.0,72.4,84.74000000000001,19.8,71.4,9.2,103.25999999999999,57.8,120.8,28.0,20495.0,0.0,4.0
217501,2175.0,3.0,2.0,12.0,1976.0,107.5,1987.0,67.5,49.0,45.5,102.5,55.5,53.0,110.5,73.5,103.85,59.5,107.4,69.0,98.2,46.0,126.0,15.0,30525.0,0.0,2.0
217502,2175.0,3.0,2.0,12.0,1984.0,105.0,1994.6666666666667,63.0,45.0,45.333333333333336,108.0,68.66666666666667,55.333333333333336,116.33333333333333,82.33333333333333,114.33333333333333,83.33333333333333,118.60000000000001,88.66666666666667,103.89999999999999,60.0,123.0,15.0,26507.666666666668,0.3333333333333333,2.0
217601,2176.0,3.0,2.0,3.0,1996.0,107.66666666666667,2007.3333333333333,66.66666666666667,52.333333333333336,53.0,108.33333333333333,68.66666666666667,61.333333333333336,114.33333333333333,82.33333333333333,101.33333333333333,53.0,93.86666666666667,37.666666666666664,108.93333333333334,72.66666666666667,139.0,40.0,61240.0,0.3333333333333333,1.0
217901,2179.0,3.0,2.0,4.0,1980.0,104.33333333333333,1988.6666666666667,59.333333333333336,33.666666666666664,46.666666666666664,120.0,89.66666666666667,48.333333333333336,120.0,89.33333333333333,85.3,19.666666666666668,93.16666666666667,34.0,81.66666666666667,15.666666666666666,105.33333333333333,2.0,7697.666666666667,0.6666666666666666,3.0
217902,2179.0,3.0,2.0,5.0,1982.0,65.0,1990.0,1.0,11.0,18.0,75.0,5.0,22.0,82.0,12.0,76.4,5.0,69.2,2.0,92.6,32.0,99.0,2.0,7420.0,0.0,3.0
217903,2179.0,3.0,2.0,8.0,1984.0,94.6,1994.0,36.2,34.8,45.4,109.6,73.2,59.2,123.0,89.0,96.02000000000001,41.6,89.74,28.4,105.02000000000001,61.0,118.6,2.0,12213.5,0.6,3.0
218101,2181.0,3.0,2.0,2.0,1988.0,110.5,1995.0,72.5,31.0,32.5,115.0,83.5,31.0,111.0,76.0,92.35,32.5,83.75,14.5,106.05,65.0,88.0,48.0,4717.5,0.0,2.0
218601,2186.0,3.0,2.0,3.0,1990.0,104.0,2001.0,60.5,48.0,56.0,115.0,84.0,53.5,111.0,74.0,104.2,62.0,95.3,37.5,112.3,78.5,135.0,80.0,,0.0,2.0
218602,2186.0,3.0,1.0,4.0,1994.0,130.0,2004.0,97.0,62.5,56.5,116.5,84.5,64.5,124.0,94.5,107.5,69.5,96.8,42.0,117.35,87.0,124.0,80.0,,0.0,2.0
219001,2190.0,3.0,1.0,6.0,1982.0,96.0,1992.0,40.2,35.8,43.6,106.4,64.2,55.0,119.6,89.0,115.52000000000001,83.4,111.96,77.8,113.38,78.4,120.8,25.0,41468.0,0.0,2.8
219002,2190.0,3.0,2.0,3.0,1984.0,99.0,1992.0,48.0,30.333333333333332,32.666666666666664,101.66666666666667,53.333333333333336,42.0,111.33333333333333,70.66666666666667,112.7,79.33333333333333,111.43333333333334,76.33333333333333,108.76666666666667,70.66666666666667,101.0,25.0,40500.0,0.0,3.0
219003,2190.0,3.0,2.0,11.0,1989.0,110.66666666666667,2000.0,72.66666666666667,52.0,49.333333333333336,108.33333333333333,68.66666666666667,61.0,119.0,87.0,116.0,84.66666666666667,111.66666666666667,77.66666666666667,115.16666666666667,82.66666666666667,128.0,25.0,53566.666666666664,0.0,3.0
219301,2193.0,3.0,2.0,7.0,1981.0,104.0,1991.0,58.75,43.5,38.75,100.25,50.5,41.25,101.0,52.5,113.625,81.25,115.125,84.25,106.5,65.75,120.0,-4.0,26377.333333333332,0.0,2.0
219302,2193.0,3.0,1.0,6.0,1977.0,113.0,1989.3333333333333,77.33333333333333,59.0,56.666666666666664,111.0,73.0,59.0,110.33333333333333,73.66666666666667,112.46666666666665,80.0,112.10000000000001,79.66666666666667,107.89999999999999,69.66666666666667,147.33333333333334,-4.0,24621.0,0.0,2.0
219601,2196.0,3.0,2.0,8.0,1975.0,97.0,1988.0,42.333333333333336,51.333333333333336,55.666666666666664,104.33333333333333,61.333333333333336,68.0,116.0,84.33333333333333,94.03333333333335,34.666666666666664,96.26666666666667,41.0,93.33333333333333,35.0,154.33333333333334,44.0,14761.666666666666,0.3333333333333333,2.0
219602,2196.0,3.0,1.0,8.0,1977.0,105.5,1989.0,64.0,53.0,58.0,111.5,76.25,68.75,123.5,92.0,89.475,24.75,92.375,32.75,89.85,27.75,142.25,44.0,14761.666666666666,0.25,2.0
220001,2200.0,3.0,2.0,5.0,1996.0,125.25,2006.0,93.5,56.0,54.25,123.0,93.5,63.0,134.0,98.75,119.65,87.5,117.7,87.25,115.15,81.25,118.0,91.0,102912.5,0.0,2.0
220002,2200.0,3.0,1.0,2.0,2000.0,124.0,2010.0,88.6,58.4,57.2,120.8,89.6,65.0,129.8,96.8,116.4,85.0,118.17999999999999,88.6,109.16,70.0,123.8,91.0,184425.2,0.0,2.0
220301,2203.0,3.0,1.0,2.0,1989.0,117.25,1999.0,82.25,54.0,45.0,105.75,65.0,45.75,103.75,59.75,92.25,30.75,96.35,40.5,89.0,25.0,125.0,28.0,26522.5,0.5,1.0
220401,2204.0,3.0,1.0,8.0,1990.0,105.5,2001.0,55.75,46.75,51.5,111.5,77.25,46.0,101.5,54.0,94.625,39.5,86.225,26.5,105.7,63.5,129.25,61.0,62312.5,0.0,2.0
220402,2204.0,3.0,1.0,5.0,1993.0,96.0,2003.0,40.5,38.75,38.0,98.75,46.25,42.5,102.75,56.75,106.2,65.25,95.975,39.5,115.2,83.0,121.75,61.0,68347.5,0.0,2.0
220601,2206.0,3.0,2.0,3.0,1978.0,103.0,1987.0,58.0,39.5,35.5,100.5,52.0,41.0,106.5,66.0,87.65,21.5,83.95,20.5,94.69999999999999,37.0,109.5,5.0,,0.0,3.0
220602,2206.0,3.0,2.0,7.0,1981.0,90.0,1988.0,26.0,15.0,18.0,92.0,30.0,18.0,91.0,28.0,77.1,6.0,77.0,6.0,84.6,16.0,84.0,5.0,,0.0,3.0
221001,2210.0,2.0,1.0,9.0,1984.0,99.0,1994.0,48.2,36.8,42.6,108.2,69.0,56.8,121.4,88.8,105.08,62.2,96.67999999999999,42.2,113.02000000000001,81.4,117.8,15.0,36360.0,0.0,3.0
221002,2210.0,2.0,2.0,8.0,1986.0,100.0,1996.0,50.0,38.4,38.4,102.4,56.0,45.8,108.8,71.2,104.25999999999999,60.6,97.55999999999999,45.4,110.28,74.6,118.0,15.0,36560.0,0.0,3.0
221003,2210.0,2.0,1.0,7.0,1988.0,106.75,1998.0,67.0,42.75,35.25,98.25,47.25,42.0,104.25,61.75,104.9,61.75,98.7,46.0,110.3,72.5,119.75,15.0,44333.333333333336,0.0,3.0
221101,2211.0,2.0,2.0,6.0,1984.0,104.2,1994.0,60.6,42.2,40.0,102.4,55.8,41.0,101.0,52.2,105.6,64.4,106.17999999999999,65.8,102.34,56.6,120.6,15.0,23922.0,0.0,1.0
221201,2212.0,2.0,1.0,7.0,1986.0,91.4,1996.0,29.8,32.2,33.0,96.2,41.8,34.0,96.4,41.2,104.9,60.8,107.92,68.6,99.08,50.0,118.2,13.0,16341.0,0.0,2.0
221202,2212.0,2.0,1.0,2.0,1992.0,117.8,2002.0,85.8,52.6,39.4,101.2,53.0,44.0,104.2,60.6,109.17999999999999,71.8,112.28,78.4,101.53999999999999,53.4,122.2,13.0,20343.4,0.0,2.0
221401,2214.0,2.0,2.0,1.0,1983.0,93.25,1993.0,33.5,38.75,39.0,94.5,37.0,46.5,102.5,56.5,87.4,20.5,87.32499999999999,20.5,92.35,31.5,125.25,27.0,38901.0,0.25,1.75
221402,2214.0,2.0,1.0,12.0,1991.0,99.66666666666667,2002.0,49.666666666666664,44.0,39.666666666666664,95.66666666666667,39.666666666666664,35.0,87.66666666666667,21.333333333333332,86.2,18.333333333333332,79.66666666666667,8.666666666666666,97.06666666666666,43.0,126.0,27.0,62207.5,0.0,2.0
221502,2215.0,3.0,1.0,1.0,1988.0,97.25,1999.0,45.25,46.75,54.75,109.75,70.75,56.75,109.25,72.5,94.2,42.75,89.025,38.75,102.05,55.75,137.25,74.0,38705.0,0.0,2.75
221503,2215.0,3.0,1.0,8.0,1998.0,115.25,2009.0,79.5,54.75,41.75,96.5,42.5,44.0,97.0,43.0,89.675,27.5,83.65,19.5,98.1,45.75,129.5,74.0,58240.0,0.0,4.0
221504,2215.0,3.0,1.0,11.0,2000.0,110.0,2011.0,70.5,51.25,42.75,99.5,48.5,42.5,97.5,43.25,99.3,48.0,91.225,35.0,106.225,65.5,129.25,74.0,37355.0,0.0,4.0
221701,2217.0,3.0,1.0,9.0,1977.0,102.5,1987.0,56.5,42.0,47.5,113.5,80.0,51.0,115.0,83.0,104.0,60.0,113.0,80.5,91.9,31.5,115.5,54.0,5604.0,0.5,2.0
221702,2217.0,3.0,1.0,3.0,1985.0,93.66666666666667,1995.3333333333333,33.666666666666664,37.333333333333336,33.333333333333336,87.0,20.666666666666668,28.0,80.0,10.333333333333334,92.0,32.666666666666664,88.33333333333333,23.0,98.83333333333333,47.666666666666664,127.0,54.0,9547.333333333334,0.0,2.0
222101,2221.0,3.0,2.0,7.0,1976.0,99.0,1987.0,47.0,45.0,52.0,110.5,74.0,62.0,118.5,88.5,113.3,81.5,116.9,86.5,103.5,58.0,130.0,92.0,48750.0,0.5,1.0
222402,2224.0,3.0,2.0,3.0,1996.0,107.66666666666667,2004.0,68.0,35.666666666666664,33.333333333333336,107.0,67.33333333333333,46.0,118.66666666666667,87.0,87.33333333333333,25.333333333333332,82.8,13.666666666666666,93.63333333333333,39.333333333333336,98.0,13.0,16046.666666666666,0.3333333333333333,2.0
222501,2225.0,2.0,1.0,10.0,1992.0,112.75,2003.0,80.25,53.5,38.5,94.0,34.5,56.5,114.0,81.25,96.75,40.75,97.8,44.75,95.325,40.75,127.0,16.0,51497.666666666664,0.0,1.0
223001,2230.0,3.0,1.0,12.0,1994.0,110.75,2005.0,72.25,50.25,41.25,98.75,47.25,49.0,104.75,62.0,94.65,36.75,87.675,20.75,102.775,56.25,124.25,78.0,55681.5,0.0,2.0
223002,2230.0,3.0,1.0,4.0,1997.0,127.5,2007.0,94.0,59.5,51.5,115.5,84.5,64.5,128.75,96.75,98.7,47.0,94.05,38.25,104.025,59.25,119.0,78.0,59505.75,0.0,2.0
223201,2232.0,3.0,1.0,10.0,1992.0,107.75,2003.0,68.75,48.75,52.75,113.0,77.5,53.75,110.75,76.0,106.275,64.0,99.57499999999999,48.0,110.875,75.75,127.25,35.0,95160.0,0.0,1.75
223202,2232.0,3.0,1.0,12.0,2001.0,108.66666666666667,2010.0,70.0,39.0,37.333333333333336,108.66666666666667,72.33333333333333,39.666666666666664,108.33333333333333,69.66666666666667,103.10000000000001,58.333333333333336,100.76666666666667,51.666666666666664,104.46666666666665,60.333333333333336,102.66666666666667,35.0,,0.0,2.0
223401,2234.0,3.0,2.0,10.0,1986.0,96.25,1997.0,41.5,40.75,40.5,97.5,45.0,46.75,102.25,55.0,106.25,64.5,101.925,55.25,109.025,71.0,127.5,41.0,70183.33333333333,0.0,2.0
223402,2234.0,3.0,2.0,3.0,1988.0,108.0,1998.0,68.6,46.2,41.6,104.8,61.2,48.0,108.4,68.2,104.44000000000001,60.8,101.58,53.8,105.74000000000001,63.6,122.8,41.0,72637.5,0.0,2.0
223501,2235.0,3.0,1.0,2.0,1991.0,132.0,2000.6666666666667,98.0,64.0,55.333333333333336,119.33333333333333,89.0,66.33333333333333,125.0,93.66666666666667,115.89999999999999,82.0,117.06666666666666,85.66666666666667,108.03333333333335,65.66666666666667,121.33333333333333,61.0,95250.0,0.0,1.6666666666666667
223502,2235.0,3.0,2.0,4.0,2000.0,103.5,2007.0,54.5,29.0,35.0,119.0,87.0,40.5,123.0,91.0,115.4,83.5,117.0,86.0,109.69999999999999,73.5,83.5,61.0,75000.0,0.0,2.0
223701,2237.0,3.0,1.0,9.0,1987.0,113.5,1997.0,79.5,49.0,48.5,114.0,79.75,61.5,125.5,92.0,106.65,66.75,111.75,76.25,97.525,43.5,118.0,88.0,73975.0,0.0,2.75
223702,2237.0,3.0,1.0,11.0,1989.0,120.75,1999.0,90.0,51.75,62.0,131.75,97.5,62.0,126.5,93.25,111.55,75.5,114.175,81.25,103.45,57.5,115.0,88.0,78700.0,0.0,3.0
223703,2237.0,3.0,1.0,2.0,1995.0,110.0,2005.0,72.75,48.5,51.25,113.25,77.5,62.0,123.75,92.75,108.45,70.75,113.9,82.0,99.15,48.5,121.75,88.0,88166.66666666667,0.0,3.0
224001,2240.0,3.0,1.0,4.0,1980.0,100.5,1989.0,51.0,35.25,36.25,104.5,60.75,39.0,105.75,63.5,89.675,27.5,93.8,41.5,88.6,24.0,110.75,12.0,4912.0,0.25,2.75
224002,2240.0,3.0,2.0,4.0,1983.0,100.33333333333333,1994.0,51.333333333333336,47.666666666666664,42.333333333333336,94.33333333333333,37.333333333333336,58.333333333333336,112.66666666666667,74.66666666666667,83.73333333333333,17.333333333333332,81.83333333333333,16.333333333333332,91.86666666666667,33.0,134.66666666666666,12.0,6457.0,0.0,3.0
224003,2240.0,3.0,2.0,5.0,1987.0,95.75,1997.0,39.5,38.75,34.5,92.5,30.75,34.75,91.25,28.0,74.6,5.25,77.875,8.5,79.3,10.25,122.0,12.0,9366.0,0.0,3.0
